Date,Rate
2008-01-02,38
2008-01-03,38
2008-01-04,37
2008-01-07,37
2008-01-08,37
2008-01-09,37
2008-01-10,37
2008-01-11,37
2008-01-14,37
2008-01-15,36
2008-01-16,36
2008-01-17,35
2008-01-18,35
2008-01-22,34
2008-01-23,35
2008-01-24,36
2008-01-25,35
2008-01-28,36
2008-01-29,36
2008-01-30,36
2008-01-31,36
2008-02-01,37
2008-02-04,36
2008-02-05,35
2008-02-06,35
2008-02-07,35
2008-02-08,35
2008-02-11,35
2008-02-12,35
2008-02-13,36
2008-02-14,35
2008-02-15,35
2008-02-19,35
2008-02-20,36
2008-02-21,35
2008-02-22,36
2008-02-25,36
2008-02-26,36
2008-02-27,36
2008-02-28,36
2008-02-29,35
2008-03-03,35
2008-03-04,35
2008-03-05,35
2008-03-06,34
2008-03-07,33
2008-03-10,32
2008-03-11,34
2008-03-12,34
2008-03-13,34
2008-03-14,33
2008-03-17,32
2008-03-18,35
2008-03-19,33
2008-03-20,35
2008-03-24,35
2008-03-25,36
2008-03-26,35
2008-03-27,35
2008-03-28,34
2008-03-31,34
2008-04-01,36
2008-04-02,36
2008-04-03,36
2008-04-04,36
2008-04-07,36
2008-04-08,36
2008-04-09,36
2008-04-10,36
2008-04-11,35
2008-04-14,35
2008-04-15,35
2008-04-16,36
2008-04-17,36
2008-04-18,37
2008-04-21,37
2008-04-22,36
2008-04-23,36
2008-04-24,37
2008-04-25,37
2008-04-28,37
2008-04-29,37
2008-04-30,37
2008-05-01,37
2008-05-02,37
2008-05-05,37
2008-05-06,37
2008-05-07,37
2008-05-08,37
2008-05-09,37
2008-05-12,37
2008-05-13,37
2008-05-14,37
2008-05-15,37
2008-05-16,37
2008-05-19,37
2008-05-20,37
2008-05-21,37
2008-05-22,37
2008-05-23,36
2008-05-27,37
2008-05-28,37
2008-05-29,37
2008-05-30,37
2008-06-02,37
2008-06-03,36
2008-06-04,36
2008-06-05,37
2008-06-06,36
2008-06-09,36
2008-06-10,36
2008-06-11,35
2008-06-12,35
2008-06-13,36
2008-06-16,36
2008-06-17,35
2008-06-18,35
2008-06-19,35
2008-06-20,34
2008-06-23,34
2008-06-24,34
2008-06-25,34
2008-06-26,33
2008-06-27,32
2008-06-30,33
2008-07-01,33
2008-07-02,32
2008-07-03,32
2008-07-07,31
2008-07-08,32
2008-07-09,31
2008-07-10,31
2008-07-11,30
2008-07-14,30
2008-07-15,29
2008-07-16,31
2008-07-17,32
2008-07-18,32
2008-07-21,32
2008-07-22,32
2008-07-23,33
2008-07-24,31
2008-07-25,31
2008-07-28,30
2008-07-29,32
2008-07-30,33
2008-07-31,32
2008-08-01,32
2008-08-04,31
2008-08-05,33
2008-08-06,33
2008-08-07,32
2008-08-08,33
2008-08-11,34
2008-08-12,33
2008-08-13,33
2008-08-14,33
2008-08-15,33
2008-08-18,32
2008-08-19,32
2008-08-20,32
2008-08-21,32
2008-08-22,33
2008-08-25,32
2008-08-26,32
2008-08-27,33
2008-08-28,34
2008-08-29,33
2008-09-02,32
2008-09-03,32
2008-09-04,30
2008-09-05,31
2008-09-08,32
2008-09-09,29
2008-09-10,30
2008-09-11,31
2008-09-12,31
2008-09-15,27
2008-09-16,29
2008-09-17,25
2008-09-18,28
2008-09-19,31
2008-09-22,28
2008-09-23,27
2008-09-24,27
2008-09-25,29
2008-09-26,29
2008-09-29,21
2008-09-30,26
2008-10-01,25
2008-10-02,22
2008-10-03,21
2008-10-06,17
2008-10-07,13
2008-10-08,12
2008-10-09,8
2008-10-10,7
2008-10-13,13
2008-10-14,13
2008-10-15,7
2008-10-16,10
2008-10-17,9
2008-10-20,12
2008-10-21,10
2008-10-22,7
2008-10-23,7
2008-10-24,6
