Date,Rate
2008-01-02,287
2008-01-03,287
2008-01-04,282
2008-01-07,283
2008-01-08,278
2008-01-09,282
2008-01-10,283
2008-01-11,280
2008-01-14,283
2008-01-15,276
2008-01-16,275
2008-01-17,265
2008-01-18,262
2008-01-22,258
2008-01-23,266
2008-01-24,270
2008-01-25,264
2008-01-28,270
2008-01-29,272
2008-01-30,271
2008-01-31,276
2008-02-01,279
2008-02-04,276
2008-02-05,266
2008-02-06,263
2008-02-07,266
2008-02-08,264
2008-02-11,266
2008-02-12,269
2008-02-13,273
2008-02-14,269
2008-02-15,269
2008-02-19,269
2008-02-20,272
2008-02-21,267
2008-02-22,270
2008-02-25,274
2008-02-26,276
2008-02-27,276
2008-02-28,273
2008-02-29,264
2008-03-03,264
2008-03-04,263
2008-03-05,265
2008-03-06,256
2008-03-07,252
2008-03-10,245
2008-03-11,261
2008-03-12,257
2008-03-13,259
2008-03-14,250
2008-03-17,246
2008-03-18,264
2008-03-19,254
2008-03-20,264
2008-03-24,269
2008-03-25,270
2008-03-26,267
2008-03-27,263
2008-03-28,259
2008-03-31,262
2008-04-01,274
2008-04-02,273
2008-04-03,274
2008-04-04,274
2008-04-07,275
2008-04-08,273
2008-04-09,270
2008-04-10,272
2008-04-11,265
2008-04-14,263
2008-04-15,265
2008-04-16,273
2008-04-17,273
2008-04-18,278
2008-04-21,278
2008-04-22,275
2008-04-23,276
2008-04-24,278
2008-04-25,280
2008-04-28,279
2008-04-29,278
2008-04-30,277
2008-05-01,282
2008-05-02,282
2008-05-05,281
2008-05-06,283
2008-05-07,279
2008-05-08,280
2008-05-09,278
2008-05-12,281
2008-05-13,281
2008-05-14,282
2008-05-15,284
2008-05-16,284
2008-05-19,284
2008-05-20,282
2008-05-21,278
2008-05-22,279
2008-05-23,275
2008-05-27,277
2008-05-28,278
2008-05-29,280
2008-05-30,280
2008-06-02,277
2008-06-03,276
2008-06-04,276
2008-06-05,281
2008-06-06,272
2008-06-09,272
2008-06-10,271
2008-06-11,265
2008-06-12,266
2008-06-13,272
2008-06-16,272
2008-06-17,269
2008-06-18,266
2008-06-19,267
2008-06-20,260
2008-06-23,260
2008-06-24,259
2008-06-25,261
2008-06-26,249
2008-06-27,247
2008-06-30,247
2008-07-01,249
2008-07-02,240
2008-07-03,241
2008-07-07,236
2008-07-08,245
2008-07-09,233
2008-07-10,237
2008-07-11,231
2008-07-14,226
2008-07-15,220
2008-07-16,234
2008-07-17,240
2008-07-18,240
2008-07-21,240
2008-07-22,246
2008-07-23,248
2008-07-24,237
2008-07-25,239
2008-07-28,229
2008-07-29,241
2008-07-30,249
2008-07-31,243
2008-08-01,240
2008-08-04,235
2008-08-05,249
2008-08-06,251
2008-08-07,242
2008-08-08,253
2008-08-11,256
2008-08-12,251
2008-08-13,249
2008-08-14,252
2008-08-15,254
2008-08-18,247
2008-08-19,242
2008-08-20,245
2008-08-21,247
2008-08-22,252
2008-08-25,242
2008-08-26,244
2008-08-27,248
2008-08-28,255
2008-08-29,248
2008-09-02,246
2008-09-03,245
2008-09-04,230
2008-09-05,232
2008-09-08,243
2008-09-09,224
2008-09-10,228
2008-09-11,235
2008-09-12,236
2008-09-15,209
2008-09-16,219
2008-09-17,190
2008-09-18,216
2008-09-19,238
2008-09-22,216
2008-09-23,207
2008-09-24,206
2008-09-25,217
2008-09-26,219
2008-09-29,162
2008-09-30,195
2008-10-01,193
2008-10-02,167
2008-10-03,158
2008-10-06,134
2008-10-07,100
2008-10-08,95
2008-10-09,60
2008-10-10,56
2008-10-13,104
2008-10-14,101
2008-10-15,59
2008-10-16,76
2008-10-17,73
2008-10-20,95
2008-10-21,80
2008-10-22,55
2008-10-23,59
2008-10-24,47
2008-10-27,38
2008-10-28,73
2008-10-29,68
2008-10-30,79
2008-10-31,86
2008-11-03,85
2008-11-04,105
2008-11-05,79
2008-11-06,58
2008-11-07,69
2008-11-10,64
2008-11-11,56
2008-11-12,39
2008-11-13,60
2008-11-14,46
2008-11-17,39
2008-11-18,41
2008-11-19,27
2008-11-20,16
2008-11-21,25
2008-11-24,39
2008-11-25,41
2008-11-26,51
2008-11-28,55
2008-12-01,29
2008-12-02,38
2008-12-03,45
2008-12-04,37
2008-12-05,47
2008-12-08,60
2008-12-09,52
2008-12-10,56
2008-12-11,46
2008-12-12,48
2008-12-15,45
2008-12-16,61
2008-12-17,58
2008-12-18,50
2008-12-19,51
2008-12-22,46
2008-12-23,43
2008-12-24,44
2008-12-26,46
2008-12-29,45
2008-12-30,52
2008-12-31,57
2009-01-02,69
2009-01-05,67
2009-01-06,70
2009-01-07,59
2009-01-08,60
2009-01-09,52
2009-01-12,45
2009-01-13,46
2009-01-14,36
2009-01-15,37
2009-01-16,39
2009-01-20,27
2009-01-21,36
2009-01-22,32
2009-01-23,33
2009-01-26,35
2009-01-27,37
2009-01-28,46
2009-01-29,37
2009-01-30,32
2009-02-02,32
2009-02-03,35
2009-02-04,33
2009-02-05,37
2009-02-06,45
2009-02-09,45
2009-02-10,32
2009-02-11,34
2009-02-12,34
2009-02-13,32
2009-02-17,23
2009-02-18,23
2009-02-19,21
2009-02-20,19
2009-02-23,15
2009-02-24,20
2009-02-25,18
2009-02-26,16
2009-02-27,14
2009-03-02,9
2009-03-03,9
2009-03-04,11
2009-03-05,8
2009-03-06,8
2009-03-09,7
2009-03-10,12
2009-03-11,12
2009-03-12,16
