Date,Rate
2008-01-02,316
2008-01-03,316
2008-01-04,310
2008-01-07,311
2008-01-08,306
2008-01-09,310
2008-01-10,312
2008-01-11,308
2008-01-14,311
2008-01-15,304
2008-01-16,302
2008-01-17,291
2008-01-18,289
2008-01-22,284
2008-01-23,293
2008-01-24,297
2008-01-25,290
2008-01-28,297
2008-01-29,299
2008-01-30,298
2008-01-31,303
2008-02-01,307
2008-02-04,304
2008-02-05,292
2008-02-06,289
2008-02-07,292
2008-02-08,291
2008-02-11,293
2008-02-12,296
2008-02-13,301
2008-02-14,296
2008-02-15,296
2008-02-19,296
2008-02-20,299
2008-02-21,294
2008-02-22,297
2008-02-25,302
2008-02-26,304
2008-02-27,304
2008-02-28,301
2008-02-29,290
2008-03-03,291
2008-03-04,289
2008-03-05,291
2008-03-06,281
2008-03-07,277
2008-03-10,269
2008-03-11,287
2008-03-12,283
2008-03-13,285
2008-03-14,275
2008-03-17,271
2008-03-18,290
2008-03-19,279
2008-03-20,290
2008-03-24,296
2008-03-25,297
2008-03-26,294
2008-03-27,289
2008-03-28,285
2008-03-31,288
2008-04-01,301
2008-04-02,301
2008-04-03,301
2008-04-04,301
2008-04-07,302
2008-04-08,300
2008-04-09,297
2008-04-10,299
2008-04-11,291
2008-04-14,290
2008-04-15,292
2008-04-16,300
2008-04-17,300
2008-04-18,306
2008-04-21,306
2008-04-22,303
2008-04-23,304
2008-04-24,306
2008-04-25,308
2008-04-28,307
2008-04-29,306
2008-04-30,305
2008-05-01,310
2008-05-02,311
2008-05-05,310
2008-05-06,312
2008-05-07,307
2008-05-08,308
2008-05-09,306
2008-05-12,309
2008-05-13,309
2008-05-14,310
2008-05-15,312
2008-05-16,313
2008-05-19,313
2008-05-20,311
2008-05-21,306
2008-05-22,307
2008-05-23,303
2008-05-27,305
2008-05-28,306
2008-05-29,308
2008-05-30,308
2008-06-02,305
2008-06-03,303
2008-06-04,303
2008-06-05,309
2008-06-06,299
2008-06-09,299
2008-06-10,298
2008-06-11,292
2008-06-12,293
2008-06-13,299
2008-06-16,299
2008-06-17,296
2008-06-18,293
2008-06-19,294
2008-06-20,286
2008-06-23,286
2008-06-24,285
2008-06-25,288
2008-06-26,273
2008-06-27,271
2008-06-30,272
2008-07-01,274
2008-07-02,264
2008-07-03,265
2008-07-07,260
2008-07-08,270
2008-07-09,257
2008-07-10,261
2008-07-11,254
2008-07-14,249
2008-07-15,242
2008-07-16,257
2008-07-17,264
2008-07-18,264
2008-07-21,264
2008-07-22,271
2008-07-23,273
2008-07-24,260
2008-07-25,263
2008-07-28,252
2008-07-29,265
2008-07-30,274
2008-07-31,267
2008-08-01,264
2008-08-04,259
2008-08-05,274
2008-08-06,276
2008-08-07,266
2008-08-08,279
2008-08-11,282
2008-08-12,276
2008-08-13,274
2008-08-14,277
2008-08-15,279
2008-08-18,272
2008-08-19,267
2008-08-20,270
2008-08-21,271
2008-08-22,277
2008-08-25,267
2008-08-26,269
2008-08-27,273
2008-08-28,280
2008-08-29,273
2008-09-02,271
2008-09-03,270
2008-09-04,253
2008-09-05,256
2008-09-08,267
2008-09-09,247
2008-09-10,251
2008-09-11,259
2008-09-12,260
2008-09-15,230
2008-09-16,241
