Date,Rate
2008-01-02,215
2008-01-03,215
2008-01-04,211
2008-01-07,212
2008-01-08,209
2008-01-09,211
2008-01-10,212
2008-01-11,210
2008-01-14,212
2008-01-15,207
2008-01-16,206
2008-01-17,198
2008-01-18,197
2008-01-22,193
2008-01-23,199
2008-01-24,202
2008-01-25,198
2008-01-28,202
2008-01-29,204
2008-01-30,203
2008-01-31,207
2008-02-01,209
2008-02-04,207
2008-02-05,199
2008-02-06,197
2008-02-07,199
2008-02-08,198
2008-02-11,200
2008-02-12,202
2008-02-13,205
2008-02-14,202
2008-02-15,202
2008-02-19,202
2008-02-20,204
2008-02-21,200
2008-02-22,202
2008-02-25,206
2008-02-26,207
2008-02-27,207
2008-02-28,205
2008-02-29,198
2008-03-03,198
2008-03-04,197
2008-03-05,198
2008-03-06,192
2008-03-07,189
2008-03-10,184
2008-03-11,196
2008-03-12,193
2008-03-13,194
2008-03-14,188
2008-03-17,184
2008-03-18,198
2008-03-19,190
2008-03-20,198
2008-03-24,202
2008-03-25,202
2008-03-26,200
2008-03-27,197
2008-03-28,194
2008-03-31,196
2008-04-01,205
2008-04-02,205
2008-04-03,205
2008-04-04,205
2008-04-07,206
2008-04-08,205
2008-04-09,203
2008-04-10,204
2008-04-11,198
2008-04-14,197
2008-04-15,199
2008-04-16,204
2008-04-17,205
2008-04-18,209
2008-04-21,208
2008-04-22,206
2008-04-23,207
2008-04-24,208
2008-04-25,210
2008-04-28,209
2008-04-29,209
2008-04-30,208
2008-05-01,211
2008-05-02,212
2008-05-05,211
2008-05-06,212
2008-05-07,209
2008-05-08,210
2008-05-09,208
2008-05-12,210
2008-05-13,210
2008-05-14,211
2008-05-15,213
2008-05-16,213
2008-05-19,213
2008-05-20,212
2008-05-21,209
2008-05-22,209
2008-05-23,206
2008-05-27,208
2008-05-28,209
2008-05-29,210
2008-05-30,210
2008-06-02,208
2008-06-03,207
2008-06-04,207
2008-06-05,210
2008-06-06,204
2008-06-09,204
2008-06-10,203
2008-06-11,199
2008-06-12,200
2008-06-13,204
2008-06-16,204
2008-06-17,202
2008-06-18,199
2008-06-19,200
2008-06-20,195
2008-06-23,195
2008-06-24,194
2008-06-25,196
2008-06-26,186
2008-06-27,185
2008-06-30,185
2008-07-01,187
2008-07-02,180
2008-07-03,180
2008-07-07,177
2008-07-08,184
2008-07-09,175
2008-07-10,178
2008-07-11,173
2008-07-14,169
2008-07-15,165
2008-07-16,175
2008-07-17,180
2008-07-18,180
2008-07-21,180
2008-07-22,185
2008-07-23,186
2008-07-24,177
2008-07-25,179
2008-07-28,171
2008-07-29,181
2008-07-30,187
2008-07-31,182
2008-08-01,180
2008-08-04,176
2008-08-05,187
2008-08-06,188
2008-08-07,181
2008-08-08,190
2008-08-11,192
2008-08-12,188
2008-08-13,187
2008-08-14,189
2008-08-15,190
2008-08-18,185
2008-08-19,182
2008-08-20,184
2008-08-21,185
2008-08-22,189
2008-08-25,182
2008-08-26,183
2008-08-27,186
2008-08-28,191
2008-08-29,186
2008-09-02,185
2008-09-03,184
2008-09-04,172
2008-09-05,174
2008-09-08,182
2008-09-09,168
2008-09-10,171
2008-09-11,176
2008-09-12,177
2008-09-15,157
2008-09-16,164
2008-09-17,142
2008-09-18,162
2008-09-19,178
2008-09-22,162
2008-09-23,155
2008-09-24,154
2008-09-25,163
2008-09-26,164
2008-09-29,121
2008-09-30,146
2008-10-01,144
2008-10-02,125
2008-10-03,118
2008-10-06,100
2008-10-07,75
2008-10-08,71
2008-10-09,45
2008-10-10,42
2008-10-13,78
2008-10-14,76
2008-10-15,44
2008-10-16,57
2008-10-17,55
2008-10-20,71
2008-10-21,60
2008-10-22,41
2008-10-23,44
2008-10-24,35
2008-10-27,29
2008-10-28,55
2008-10-29,51
2008-10-30,59
2008-10-31,65
2008-11-03,64
2008-11-04,79
2008-11-05,59
2008-11-06,43
2008-11-07,51
2008-11-10,48
2008-11-11,42
2008-11-12,29
2008-11-13,45
2008-11-14,35
2008-11-17,29
2008-11-18,31
2008-11-19,20
2008-11-20,12
2008-11-21,19
2008-11-24,29
2008-11-25,31
2008-11-26,38
2008-11-28,41
2008-12-01,22
2008-12-02,29
2008-12-03,34
2008-12-04,28
2008-12-05,35
2008-12-08,45
2008-12-09,39
2008-12-10,42
2008-12-11,35
2008-12-12,36
2008-12-15,33
2008-12-16,46
2008-12-17,43
2008-12-18,38
2008-12-19,38
2008-12-22,34
2008-12-23,32
2008-12-24,33
2008-12-26,34
2008-12-29,34
2008-12-30,39
2008-12-31,43
2009-01-02,52
