Date,Rate
2008-01-02,450
2008-01-03,450
2008-01-04,442
2008-01-07,443
2008-01-08,436
2008-01-09,442
2008-01-10,444
2008-01-11,439
2008-01-14,443
2008-01-15,433
2008-01-16,431
2008-01-17,415
2008-01-18,411
2008-01-22,404
2008-01-23,417
2008-01-24,423
2008-01-25,414
2008-01-28,424
2008-01-29,427
2008-01-30,424
2008-01-31,432
2008-02-01,438
2008-02-04,433
2008-02-05,416
2008-02-06,412
2008-02-07,417
2008-02-08,414
2008-02-11,417
2008-02-12,422
2008-02-13,428
2008-02-14,422
2008-02-15,422
2008-02-19,421
2008-02-20,426
2008-02-21,419
2008-02-22,423
2008-02-25,430
2008-02-26,433
2008-02-27,433
2008-02-28,429
2008-02-29,414
2008-03-03,414
2008-03-04,412
2008-03-05,415
2008-03-06,401
2008-03-07,395
2008-03-10,384
2008-03-11,409
2008-03-12,403
2008-03-13,407
2008-03-14,392
2008-03-17,386
2008-03-18,414
2008-03-19,398
2008-03-20,413
2008-03-24,422
2008-03-25,423
2008-03-26,418
2008-03-27,412
2008-03-28,407
2008-03-31,410
2008-04-01,430
2008-04-02,429
2008-04-03,429
2008-04-04,430
2008-04-07,430
2008-04-08,428
2008-04-09,424
2008-04-10,426
2008-04-11,415
2008-04-14,413
2008-04-15,415
2008-04-16,428
2008-04-17,428
2008-04-18,436
2008-04-21,435
2008-04-22,432
2008-04-23,433
2008-04-24,436
2008-04-25,438
2008-04-28,438
2008-04-29,436
2008-04-30,435
2008-05-01,442
2008-05-02,443
2008-05-05,441
2008-05-06,444
2008-05-07,437
2008-05-08,438
2008-05-09,436
2008-05-12,440
2008-05-13,440
2008-05-14,441
2008-05-15,445
2008-05-16,446
2008-05-19,446
2008-05-20,443
2008-05-21,436
2008-05-22,437
2008-05-23,432
2008-05-27,435
2008-05-28,436
2008-05-29,439
2008-05-30,439
2008-06-02,435
2008-06-03,432
2008-06-04,432
2008-06-05,440
2008-06-06,426
2008-06-09,426
2008-06-10,425
2008-06-11,416
2008-06-12,418
2008-06-13,426
2008-06-16,426
2008-06-17,422
2008-06-18,417
2008-06-19,419
2008-06-20,408
2008-06-23,408
2008-06-24,406
2008-06-25,410
2008-06-26,390
2008-06-27,387
2008-06-30,388
2008-07-01,391
2008-07-02,377
2008-07-03,378
2008-07-07,371
2008-07-08,384
2008-07-09,366
2008-07-10,371
2008-07-11,362
2008-07-14,354
2008-07-15,345
2008-07-16,366
2008-07-17,376
2008-07-18,376
2008-07-21,376
2008-07-22,386
2008-07-23,389
2008-07-24,371
2008-07-25,374
2008-07-28,359
2008-07-29,378
2008-07-30,390
2008-07-31,380
2008-08-01,376
2008-08-04,369
2008-08-05,391
2008-08-06,393
2008-08-07,379
2008-08-08,397
2008-08-11,402
2008-08-12,393
2008-08-13,391
2008-08-14,395
2008-08-15,398
2008-08-18,387
2008-08-19,380
2008-08-20,385
2008-08-21,386
2008-08-22,395
2008-08-25,380
2008-08-26,383
2008-08-27,389
2008-08-28,399
2008-08-29,389
2008-09-02,386
2008-09-03,385
2008-09-04,360
2008-09-05,364
2008-09-08,381
2008-09-09,352
2008-09-10,357
2008-09-11,369
2008-09-12,370
2008-09-15,328
2008-09-16,344
2008-09-17,298
2008-09-18,338
2008-09-19,373
2008-09-22,339
2008-09-23,324
2008-09-24,322
2008-09-25,340
2008-09-26,343
2008-09-29,254
2008-09-30,306
2008-10-01,302
2008-10-02,261
2008-10-03,248
2008-10-06,210
2008-10-07,158
2008-10-08,148
2008-10-09,94
2008-10-10,87
2008-10-13,163
2008-10-14,159
2008-10-15,93
2008-10-16,119
2008-10-17,115
2008-10-20,149
2008-10-21,125
2008-10-22,86
2008-10-23,93
2008-10-24,75
2008-10-27,60
2008-10-28,115
2008-10-29,107
2008-10-30,125
2008-10-31,136
2008-11-03,134
2008-11-04,165
2008-11-05,124
2008-11-06,91
2008-11-07,108
2008-11-10,100
2008-11-11,87
2008-11-12,62
2008-11-13,95
2008-11-14,73
2008-11-17,61
2008-11-18,65
2008-11-19,42
2008-11-20,26
2008-11-21,40
2008-11-24,62
2008-11-25,64
2008-11-26,81
2008-11-28,86
2008-12-01,46
2008-12-02,60
2008-12-03,71
2008-12-04,59
2008-12-05,74
2008-12-08,94
2008-12-09,81
2008-12-10,87
2008-12-11,73
2008-12-12,76
2008-12-15,70
2008-12-16,96
2008-12-17,91
2008-12-18,79
2008-12-19,81
2008-12-22,72
2008-12-23,67
2008-12-24,70
2008-12-26,72
2008-12-29,71
2008-12-30,82
2008-12-31,90
2009-01-02,109
2009-01-05,106
2009-01-06,111
2009-01-07,92
2009-01-08,94
2009-01-09,82
2009-01-12,71
2009-01-13,72
2009-01-14,57
2009-01-15,58
2009-01-16,61
2009-01-20,42
2009-01-21,56
2009-01-22,51
2009-01-23,53
2009-01-26,55
2009-01-27,59
2009-01-28,73
2009-01-29,58
2009-01-30,50
2009-02-02,50
