Date,Rate
2008-01-02,474
2008-01-03,474
2008-01-04,466
2008-01-07,467
2008-01-08,459
2008-01-09,465
2008-01-10,468
2008-01-11,463
2008-01-14,467
2008-01-15,456
2008-01-16,454
2008-01-17,437
2008-01-18,433
2008-01-22,426
2008-01-23,439
2008-01-24,445
2008-01-25,436
2008-01-28,446
2008-01-29,449
2008-01-30,447
2008-01-31,455
2008-02-01,461
2008-02-04,456
2008-02-05,439
2008-02-06,434
2008-02-07,439
2008-02-08,436
2008-02-11,440
2008-02-12,444
2008-02-13,451
2008-02-14,444
2008-02-15,444
2008-02-19,444
2008-02-20,449
2008-02-21,441
2008-02-22,446
2008-02-25,453
2008-02-26,456
2008-02-27,456
2008-02-28,451
2008-02-29,436
2008-03-03,436
2008-03-04,434
2008-03-05,437
2008-03-06,422
2008-03-07,416
2008-03-10,404
2008-03-11,431
2008-03-12,425
2008-03-13,428
2008-03-14,413
2008-03-17,406
2008-03-18,436
2008-03-19,419
2008-03-20,435
2008-03-24,444
2008-03-25,446
2008-03-26,441
2008-03-27,433
2008-03-28,428
2008-03-31,432
2008-04-01,452
2008-04-02,451
2008-04-03,452
2008-04-04,452
2008-04-07,453
2008-04-08,451
2008-04-09,446
2008-04-10,449
2008-04-11,437
2008-04-14,435
2008-04-15,438
2008-04-16,450
2008-04-17,451
2008-04-18,459
2008-04-21,459
2008-04-22,454
2008-04-23,456
2008-04-24,459
2008-04-25,462
2008-04-28,461
2008-04-29,460
2008-04-30,458
2008-05-01,465
2008-05-02,466
2008-05-05,465
2008-05-06,468
2008-05-07,460
2008-05-08,462
2008-05-09,459
2008-05-12,463
2008-05-13,463
2008-05-14,465
2008-05-15,469
2008-05-16,469
2008-05-19,470
2008-05-20,466
2008-05-21,459
2008-05-22,461
2008-05-23,454
2008-05-27,458
2008-05-28,460
2008-05-29,462
2008-05-30,462
2008-06-02,458
2008-06-03,455
2008-06-04,455
2008-06-05,464
2008-06-06,449
2008-06-09,449
2008-06-10,448
2008-06-11,438
2008-06-12,440
2008-06-13,449
2008-06-16,449
2008-06-17,445
2008-06-18,439
2008-06-19,441
2008-06-20,430
2008-06-23,430
2008-06-24,428
2008-06-25,432
2008-06-26,410
2008-06-27,407
2008-06-30,408
2008-07-01,411
2008-07-02,397
2008-07-03,398
2008-07-07,391
2008-07-08,405
2008-07-09,385
2008-07-10,391
2008-07-11,382
2008-07-14,373
2008-07-15,363
2008-07-16,386
2008-07-17,396
2008-07-18,396
2008-07-21,396
2008-07-22,407
2008-07-23,410
2008-07-24,391
2008-07-25,394
2008-07-28,378
2008-07-29,398
2008-07-30,411
2008-07-31,401
2008-08-01,396
