Date,Rate
2008-01-02,263
2008-01-03,263
2008-01-04,259
2008-01-07,259
2008-01-08,255
2008-01-09,258
2008-01-10,260
2008-01-11,257
2008-01-14,259
2008-01-15,253
2008-01-16,252
2008-01-17,243
2008-01-18,240
2008-01-22,236
2008-01-23,244
2008-01-24,247
2008-01-25,242
2008-01-28,248
2008-01-29,249
2008-01-30,248
2008-01-31,253
2008-02-01,256
2008-02-04,253
2008-02-05,243
2008-02-06,241
2008-02-07,244
2008-02-08,242
2008-02-11,244
2008-02-12,246
2008-02-13,250
2008-02-14,246
2008-02-15,247
2008-02-19,246
2008-02-20,249
2008-02-21,245
2008-02-22,247
2008-02-25,251
2008-02-26,253
2008-02-27,253
2008-02-28,251
2008-02-29,242
2008-03-03,242
2008-03-04,241
2008-03-05,243
2008-03-06,234
2008-03-07,231
2008-03-10,224
2008-03-11,239
2008-03-12,236
2008-03-13,238
2008-03-14,229
2008-03-17,226
2008-03-18,242
2008-03-19,233
2008-03-20,242
2008-03-24,247
2008-03-25,247
2008-03-26,245
2008-03-27,241
2008-03-28,238
2008-03-31,240
2008-04-01,251
2008-04-02,251
2008-04-03,251
2008-04-04,251
2008-04-07,252
2008-04-08,250
2008-04-09,248
2008-04-10,249
2008-04-11,242
2008-04-14,241
2008-04-15,243
2008-04-16,250
2008-04-17,250
2008-04-18,255
2008-04-21,255
2008-04-22,252
2008-04-23,253
2008-04-24,255
2008-04-25,256
2008-04-28,256
2008-04-29,255
2008-04-30,254
2008-05-01,258
2008-05-02,259
2008-05-05,258
2008-05-06,260
2008-05-07,255
2008-05-08,256
2008-05-09,255
2008-05-12,257
2008-05-13,257
2008-05-14,258
2008-05-15,260
2008-05-16,261
2008-05-19,261
2008-05-20,259
2008-05-21,255
2008-05-22,256
2008-05-23,252
2008-05-27,254
2008-05-28,255
2008-05-29,256
2008-05-30,257
2008-06-02,254
2008-06-03,253
2008-06-04,253
2008-06-05,257
2008-06-06,249
2008-06-09,249
2008-06-10,249
2008-06-11,243
2008-06-12,244
2008-06-13,249
2008-06-16,249
2008-06-17,247
2008-06-18,244
2008-06-19,245
2008-06-20,238
2008-06-23,238
2008-06-24,237
2008-06-25,240
2008-06-26,228
2008-06-27,226
2008-06-30,227
2008-07-01,228
2008-07-02,220
2008-07-03,221
2008-07-07,217
2008-07-08,225
2008-07-09,214
2008-07-10,217
2008-07-11,212
2008-07-14,207
2008-07-15,202
2008-07-16,214
2008-07-17,220
2008-07-18,220
2008-07-21,220
2008-07-22,226
2008-07-23,227
2008-07-24,217
2008-07-25,219
2008-07-28,210
2008-07-29,221
2008-07-30,228
2008-07-31,222
2008-08-01,220
