Date,Rate
2008-01-02,47
2008-01-03,47
2008-01-04,47
2008-01-07,47
2008-01-08,46
2008-01-09,47
2008-01-10,47
2008-01-11,46
2008-01-14,47
2008-01-15,46
2008-01-16,45
2008-01-17,44
2008-01-18,43
2008-01-22,43
2008-01-23,44
2008-01-24,45
2008-01-25,44
2008-01-28,45
2008-01-29,45
2008-01-30,45
2008-01-31,46
2008-02-01,46
2008-02-04,46
2008-02-05,44
2008-02-06,43
2008-02-07,44
2008-02-08,44
2008-02-11,44
2008-02-12,44
2008-02-13,45
2008-02-14,44
2008-02-15,44
2008-02-19,44
2008-02-20,45
2008-02-21,44
2008-02-22,45
2008-02-25,45
2008-02-26,46
2008-02-27,46
2008-02-28,45
2008-02-29,44
2008-03-03,44
2008-03-04,43
2008-03-05,44
2008-03-06,42
2008-03-07,42
2008-03-10,40
2008-03-11,43
2008-03-12,42
2008-03-13,43
2008-03-14,41
2008-03-17,41
2008-03-18,44
2008-03-19,42
2008-03-20,44
2008-03-24,44
2008-03-25,45
2008-03-26,44
2008-03-27,43
2008-03-28,43
2008-03-31,43
2008-04-01,45
2008-04-02,45
2008-04-03,45
2008-04-04,45
2008-04-07,45
2008-04-08,45
2008-04-09,45
2008-04-10,45
2008-04-11,44
2008-04-14,43
2008-04-15,44
2008-04-16,45
2008-04-17,45
2008-04-18,46
2008-04-21,46
2008-04-22,45
2008-04-23,46
2008-04-24,46
2008-04-25,46
2008-04-28,46
2008-04-29,46
2008-04-30,46
2008-05-01,47
2008-05-02,47
2008-05-05,46
2008-05-06,47
2008-05-07,46
2008-05-08,46
2008-05-09,46
2008-05-12,46
2008-05-13,46
2008-05-14,47
2008-05-15,47
2008-05-16,47
2008-05-19,47
2008-05-20,47
2008-05-21,46
2008-05-22,46
2008-05-23,45
2008-05-27,46
2008-05-28,46
2008-05-29,46
2008-05-30,46
2008-06-02,46
2008-06-03,46
2008-06-04,46
2008-06-05,46
2008-06-06,45
2008-06-09,45
2008-06-10,45
2008-06-11,44
2008-06-12,44
2008-06-13,45
2008-06-16,45
2008-06-17,44
2008-06-18,44
2008-06-19,44
2008-06-20,43
2008-06-23,43
2008-06-24,43
2008-06-25,43
2008-06-26,41
2008-06-27,41
2008-06-30,41
2008-07-01,41
2008-07-02,40
2008-07-03,40
2008-07-07,39
2008-07-08,40
2008-07-09,38
2008-07-10,39
2008-07-11,38
2008-07-14,37
2008-07-15,36
2008-07-16,39
2008-07-17,40
2008-07-18,40
2008-07-21,40
2008-07-22,41
2008-07-23,41
2008-07-24,39
2008-07-25,39
2008-07-28,38
2008-07-29,40
2008-07-30,41
2008-07-31,40
2008-08-01,40
2008-08-04,39
2008-08-05,41
2008-08-06,41
2008-08-07,40
2008-08-08,42
2008-08-11,42
2008-08-12,41
2008-08-13,41
2008-08-14,42
2008-08-15,42
2008-08-18,41
2008-08-19,40
2008-08-20,40
2008-08-21,41
2008-08-22,42
2008-08-25,40
2008-08-26,40
2008-08-27,41
2008-08-28,42
2008-08-29,41
2008-09-02,41
2008-09-03,40
2008-09-04,38
2008-09-05,38
2008-09-08,40
2008-09-09,37
2008-09-10,38
2008-09-11,39
2008-09-12,39
2008-09-15,34
2008-09-16,36
2008-09-17,31
2008-09-18,36
2008-09-19,39
2008-09-22,36
2008-09-23,34
2008-09-24,34
2008-09-25,36
2008-09-26,36
2008-09-29,27
2008-09-30,32
2008-10-01,32
2008-10-02,27
2008-10-03,26
2008-10-06,22
2008-10-07,16
2008-10-08,15
2008-10-09,10
2008-10-10,9
2008-10-13,17
2008-10-14,16
2008-10-15,9
2008-10-16,12
2008-10-17,12
2008-10-20,15
2008-10-21,13
2008-10-22,9
2008-10-23,9
2008-10-24,7
2008-10-27,6
2008-10-28,12
2008-10-29,11
2008-10-30,13
2008-10-31,14
2008-11-03,14
2008-11-04,17
2008-11-05,13
2008-11-06,9
2008-11-07,11
2008-11-10,10
2008-11-11,9
2008-11-12,6
2008-11-13,10
2008-11-14,7
2008-11-17,6
2008-11-18,6
2008-11-19,4
2008-11-20,2
2008-11-21,4
2008-11-24,6
2008-11-25,6
2008-11-26,8
2008-11-28,9
2008-12-01,4
2008-12-02,6
2008-12-03,7
2008-12-04,6
2008-12-05,7
2008-12-08,10
2008-12-09,8
2008-12-10,9
2008-12-11,7
2008-12-12,8
