Date,Rate
2008-01-02,119
2008-01-03,119
2008-01-04,117
2008-01-07,118
2008-01-08,116
2008-01-09,117
2008-01-10,118
2008-01-11,116
2008-01-14,118
2008-01-15,115
2008-01-16,114
2008-01-17,110
2008-01-18,109
2008-01-22,107
2008-01-23,111
2008-01-24,112
2008-01-25,110
2008-01-28,112
2008-01-29,113
2008-01-30,112
2008-01-31,115
2008-02-01,116
2008-02-04,115
2008-02-05,110
2008-02-06,109
2008-02-07,110
2008-02-08,110
2008-02-11,111
2008-02-12,112
2008-02-13,114
2008-02-14,112
2008-02-15,112
2008-02-19,112
2008-02-20,113
2008-02-21,111
2008-02-22,112
2008-02-25,114
2008-02-26,115
2008-02-27,115
2008-02-28,114
2008-02-29,110
2008-03-03,110
2008-03-04,109
2008-03-05,110
2008-03-06,106
2008-03-07,105
2008-03-10,102
2008-03-11,108
2008-03-12,107
2008-03-13,108
2008-03-14,104
2008-03-17,102
2008-03-18,110
2008-03-19,105
2008-03-20,110
2008-03-24,112
2008-03-25,112
2008-03-26,111
2008-03-27,109
2008-03-28,108
2008-03-31,109
2008-04-01,114
2008-04-02,114
2008-04-03,114
2008-04-04,114
2008-04-07,114
2008-04-08,113
2008-04-09,112
2008-04-10,113
2008-04-11,110
2008-04-14,109
2008-04-15,110
2008-04-16,113
2008-04-17,113
2008-04-18,116
2008-04-21,115
2008-04-22,114
2008-04-23,115
2008-04-24,116
2008-04-25,116
2008-04-28,116
2008-04-29,116
2008-04-30,115
2008-05-01,117
2008-05-02,117
2008-05-05,117
2008-05-06,118
2008-05-07,116
2008-05-08,116
2008-05-09,115
2008-05-12,117
2008-05-13,117
2008-05-14,117
2008-05-15,118
2008-05-16,118
2008-05-19,118
2008-05-20,117
2008-05-21,116
2008-05-22,116
2008-05-23,114
2008-05-27,115
2008-05-28,116
2008-05-29,116
2008-05-30,116
2008-06-02,115
2008-06-03,115
2008-06-04,115
2008-06-05,117
2008-06-06,113
2008-06-09,113
2008-06-10,113
2008-06-11,110
2008-06-12,111
2008-06-13,113
2008-06-16,113
2008-06-17,112
2008-06-18,111
2008-06-19,111
2008-06-20,108
2008-06-23,108
2008-06-24,108
2008-06-25,109
2008-06-26,103
2008-06-27,103
2008-06-30,103
2008-07-01,104
2008-07-02,100
2008-07-03,100
2008-07-07,98
2008-07-08,102
2008-07-09,97
2008-07-10,98
2008-07-11,96
2008-07-14,94
2008-07-15,91
2008-07-16,97
2008-07-17,100
2008-07-18,100
2008-07-21,100
2008-07-22,102
2008-07-23,103
2008-07-24,98
2008-07-25,99
2008-07-28,95
2008-07-29,100
2008-07-30,103
2008-07-31,101
2008-08-01,100
2008-08-04,98
2008-08-05,104
2008-08-06,104
2008-08-07,101
2008-08-08,105
2008-08-11,106
2008-08-12,104
2008-08-13,104
2008-08-14,105
2008-08-15,105
2008-08-18,103
2008-08-19,101
2008-08-20,102
2008-08-21,102
2008-08-22,105
2008-08-25,101
2008-08-26,101
2008-08-27,103
2008-08-28,106
2008-08-29,103
2008-09-02,102
2008-09-03,102
2008-09-04,95
2008-09-05,96
2008-09-08,101
2008-09-09,93
2008-09-10,95
2008-09-11,98
2008-09-12,98
2008-09-15,87
2008-09-16,91
2008-09-17,79
2008-09-18,90
2008-09-19,99
2008-09-22,90
2008-09-23,86
2008-09-24,85
2008-09-25,90
2008-09-26,91
2008-09-29,67
2008-09-30,81
2008-10-01,80
2008-10-02,69
2008-10-03,66
2008-10-06,55
2008-10-07,42
2008-10-08,39
2008-10-09,25
2008-10-10,23
2008-10-13,43
2008-10-14,42
2008-10-15,24
2008-10-16,31
2008-10-17,30
2008-10-20,39
2008-10-21,33
2008-10-22,23
2008-10-23,24
2008-10-24,19
2008-10-27,16
2008-10-28,30
2008-10-29,28
2008-10-30,33
2008-10-31,36
2008-11-03,35
2008-11-04,44
2008-11-05,32
2008-11-06,24
2008-11-07,28
2008-11-10,26
2008-11-11,23
2008-11-12,16
2008-11-13,25
2008-11-14,19
2008-11-17,16
2008-11-18,17
2008-11-19,11
2008-11-20,6
2008-11-21,10
2008-11-24,16
2008-11-25,17
2008-11-26,21
2008-11-28,22
2008-12-01,12
2008-12-02,16
2008-12-03,19
2008-12-04,15
2008-12-05,19
2008-12-08,25
2008-12-09,21
2008-12-10,23
2008-12-11,19
2008-12-12,20
2008-12-15,18
2008-12-16,25
2008-12-17,24
2008-12-18,21
2008-12-19,21
2008-12-22,19
2008-12-23,18
2008-12-24,18
2008-12-26,19
2008-12-29,18
2008-12-30,22
2008-12-31,24
2009-01-02,29
2009-01-05,28
2009-01-06,29
2009-01-07,24
2009-01-08,25
2009-01-09,21
2009-01-12,19
2009-01-13,19
2009-01-14,15
2009-01-15,15
2009-01-16,16
2009-01-20,11
2009-01-21,15
2009-01-22,13
2009-01-23,14
2009-01-26,14
2009-01-27,15
2009-01-28,19
2009-01-29,15
2009-01-30,13
2009-02-02,13
2009-02-03,14
2009-02-04,14
2009-02-05,15
2009-02-06,18
2009-02-09,18
2009-02-10,13
2009-02-11,14
2009-02-12,14
2009-02-13,13
2009-02-17,9
2009-02-18,9
2009-02-19,8
2009-02-20,8
2009-02-23,6
2009-02-24,8
2009-02-25,7
2009-02-26,6
2009-02-27,5
2009-03-02,4
2009-03-03,3
2009-03-04,4
2009-03-05,3
2009-03-06,3
2009-03-09,3
2009-03-10,5
2009-03-11,5
2009-03-12,6
2009-03-13,7
2009-03-16,7
2009-03-17,8
2009-03-18,10
2009-03-19,9
2009-03-20,8
2009-03-23,13
2009-03-24,11
2009-03-25,12
2009-03-26,14
2009-03-27,12
2009-03-30,9
2009-03-31,10
2009-04-01,11
2009-04-02,14
2009-04-03,15
2009-04-06,14
2009-04-07,12
2009-04-08,13
2009-04-09,17
2009-04-13,17
2009-04-14,15
2009-04-15,16
2009-04-16,18
2009-04-17,18
2009-04-20,14
2009-04-21,16
2009-04-22,15
2009-04-23,16
2009-04-24,18
2009-04-27,17
2009-04-28,16
2009-04-29,19
2009-04-30,19
2009-05-01,20
2009-05-04,24
2009-05-05,24
2009-05-06,26
2009-05-07,24
2009-05-08,28
2009-05-11,25
2009-05-12,24
2009-05-13,21
2009-05-14,22
2009-05-15,20
2009-05-18,25
2009-05-19,24
2009-05-20,24
2009-05-21,21
2009-05-22,21
2009-05-26,25
2009-05-27,22
2009-05-28,24
2009-05-29,26
2009-06-01,31
2009-06-02,31
2009-06-03,29
2009-06-04,31
2009-06-05,30
2009-06-08,30
2009-06-09,30
2009-06-10,30
2009-06-11,31
2009-06-12,31
2009-06-15,27
2009-06-16,25
2009-06-17,25
2009-06-18,26
2009-06-19,27
2009-06-22,22
2009-06-23,22
2009-06-24,23
2009-06-25,26
2009-06-26,26
2009-06-29,28
2009-06-30,26
2009-07-01,27
2009-07-02,22
2009-07-06,23
2009-07-07,20
2009-07-08,20
2009-07-09,20
2009-07-10,20
2009-07-13,23
2009-07-14,24
2009-07-15,29
2009-07-16,30
2009-07-17,30
2009-07-20,32
2009-07-21,33
2009-07-22,33
2009-07-23,37
2009-07-24,38
2009-07-27,39
2009-07-28,38
2009-07-29,37
2009-07-30,39
2009-07-31,40
2009-08-03,43
2009-08-04,44
2009-08-05,43
2009-08-06,42
2009-08-07,45
2009-08-10,44
2009-08-11,41
2009-08-12,44
2009-08-13,45
2009-08-14,43
2009-08-17,38
2009-08-18,40
2009-08-19,42
2009-08-20,44
2009-08-21,48
2009-08-24,48
2009-08-25,49
2009-08-26,49
2009-08-27,49
2009-08-28,49
2009-08-31,47
2009-09-01,42
2009-09-02,41
2009-09-03,43
2009-09-04,46
2009-09-08,48
2009-09-09,50
2009-09-10,52
2009-09-11,52
2009-09-14,54
2009-09-15,54
2009-09-16,58
2009-09-17,58
2009-09-18,58
2009-09-21,57
2009-09-22,59
2009-09-23,56
2009-09-24,54
2009-09-25,53
2009-09-28,57
2009-09-29,56
2009-09-30,56
2009-10-01,49
2009-10-02,48
2009-10-05,52
2009-10-06,55
2009-10-07,56
2009-10-08,57
2009-10-09,59
2009-10-12,60
2009-10-13,59
2009-10-14,64
2009-10-15,65
2009-10-16,63
2009-10-19,65
2009-10-20,64
2009-10-21,61
2009-10-22,64
2009-10-23,61
2009-10-26,58
2009-10-27,57
2009-10-28,52
2009-10-29,58
2009-10-30,51
2009-11-02,52
2009-11-03,53
2009-11-04,53
2009-11-05,58
2009-11-06,58
2009-11-09,64
2009-11-10,64
2009-11-11,65
