Date,Rate
2008-01-02,167
2008-01-03,167
2008-01-04,164
2008-01-07,165
2008-01-08,162
2008-01-09,164
2008-01-10,165
2008-01-11,163
2008-01-14,165
2008-01-15,161
2008-01-16,160
2008-01-17,154
2008-01-18,153
2008-01-22,150
2008-01-23,155
2008-01-24,157
2008-01-25,154
2008-01-28,157
2008-01-29,159
2008-01-30,158
2008-01-31,161
2008-02-01,163
2008-02-04,161
2008-02-05,155
2008-02-06,153
2008-02-07,155
2008-02-08,154
2008-02-11,155
2008-02-12,157
2008-02-13,159
2008-02-14,157
2008-02-15,157
2008-02-19,157
2008-02-20,158
2008-02-21,156
2008-02-22,157
2008-02-25,160
2008-02-26,161
2008-02-27,161
2008-02-28,159
2008-02-29,154
2008-03-03,154
2008-03-04,153
2008-03-05,154
2008-03-06,149
2008-03-07,147
2008-03-10,143
2008-03-11,152
2008-03-12,150
2008-03-13,151
2008-03-14,146
2008-03-17,143
2008-03-18,154
2008-03-19,148
2008-03-20,154
2008-03-24,157
2008-03-25,157
2008-03-26,155
2008-03-27,153
2008-03-28,151
2008-03-31,152
2008-04-01,160
2008-04-02,159
2008-04-03,160
2008-04-04,160
2008-04-07,160
2008-04-08,159
2008-04-09,157
2008-04-10,158
2008-04-11,154
2008-04-14,153
2008-04-15,154
2008-04-16,159
2008-04-17,159
2008-04-18,162
2008-04-21,162
2008-04-22,160
2008-04-23,161
2008-04-24,162
2008-04-25,163
2008-04-28,163
2008-04-29,162
2008-04-30,162
2008-05-01,164
2008-05-02,165
2008-05-05,164
2008-05-06,165
2008-05-07,162
2008-05-08,163
2008-05-09,162
2008-05-12,164
2008-05-13,163
2008-05-14,164
2008-05-15,165
2008-05-16,166
2008-05-19,166
2008-05-20,165
2008-05-21,162
2008-05-22,163
2008-05-23,160
2008-05-27,162
2008-05-28,162
2008-05-29,163
2008-05-30,163
2008-06-02,162
2008-06-03,161
2008-06-04,161
2008-06-05,164
2008-06-06,158
2008-06-09,158
2008-06-10,158
2008-06-11,155
2008-06-12,155
2008-06-13,158
2008-06-16,158
2008-06-17,157
2008-06-18,155
2008-06-19,156
2008-06-20,152
2008-06-23,152
2008-06-24,151
2008-06-25,152
2008-06-26,145
2008-06-27,144
2008-06-30,144
2008-07-01,145
2008-07-02,140
2008-07-03,140
2008-07-07,138
2008-07-08,143
2008-07-09,136
2008-07-10,138
2008-07-11,135
2008-07-14,132
2008-07-15,128
2008-07-16,136
2008-07-17,140
2008-07-18,140
2008-07-21,140
2008-07-22,143
2008-07-23,145
2008-07-24,138
2008-07-25,139
2008-07-28,133
2008-07-29,140
2008-07-30,145
2008-07-31,141
2008-08-01,140
2008-08-04,137
2008-08-05,145
2008-08-06,146
2008-08-07,141
2008-08-08,147
2008-08-11,149
2008-08-12,146
2008-08-13,145
2008-08-14,147
2008-08-15,148
2008-08-18,144
2008-08-19,141
2008-08-20,143
2008-08-21,144
2008-08-22,147
2008-08-25,141
2008-08-26,142
2008-08-27,144
2008-08-28,148
2008-08-29,145
2008-09-02,144
2008-09-03,143
2008-09-04,134
2008-09-05,135
2008-09-08,141
2008-09-09,131
2008-09-10,133
2008-09-11,137
2008-09-12,138
2008-09-15,122
2008-09-16,128
2008-09-17,111
2008-09-18,126
2008-09-19,138
2008-09-22,126
2008-09-23,120
2008-09-24,120
2008-09-25,126
2008-09-26,128
2008-09-29,94
2008-09-30,114
2008-10-01,112
2008-10-02,97
2008-10-03,92
2008-10-06,78
2008-10-07,58
2008-10-08,55
2008-10-09,35
2008-10-10,32
2008-10-13,61
2008-10-14,59
2008-10-15,34
2008-10-16,44
2008-10-17,42
2008-10-20,55
