Date,Rate
2008-01-02,177
2008-01-03,177
2008-01-04,174
2008-01-07,174
2008-01-08,171
2008-01-09,173
2008-01-10,175
2008-01-11,173
2008-01-14,174
2008-01-15,170
2008-01-16,169
2008-01-17,163
2008-01-18,162
2008-01-22,159
2008-01-23,164
2008-01-24,166
2008-01-25,163
2008-01-28,166
2008-01-29,168
2008-01-30,167
2008-01-31,170
2008-02-01,172
2008-02-04,170
2008-02-05,164
2008-02-06,162
2008-02-07,164
2008-02-08,163
2008-02-11,164
2008-02-12,166
2008-02-13,168
2008-02-14,166
2008-02-15,166
2008-02-19,166
2008-02-20,167
2008-02-21,165
2008-02-22,166
2008-02-25,169
2008-02-26,170
2008-02-27,170
2008-02-28,168
2008-02-29,163
2008-03-03,163
2008-03-04,162
2008-03-05,163
2008-03-06,158
2008-03-07,155
2008-03-10,151
2008-03-11,161
2008-03-12,158
2008-03-13,160
2008-03-14,154
2008-03-17,152
2008-03-18,163
2008-03-19,156
2008-03-20,162
2008-03-24,166
2008-03-25,166
2008-03-26,164
2008-03-27,162
2008-03-28,160
2008-03-31,161
2008-04-01,169
2008-04-02,168
2008-04-03,169
2008-04-04,169
2008-04-07,169
2008-04-08,168
2008-04-09,166
2008-04-10,167
2008-04-11,163
2008-04-14,162
2008-04-15,163
2008-04-16,168
2008-04-17,168
2008-04-18,171
2008-04-21,171
2008-04-22,170
2008-04-23,170
2008-04-24,171
2008-04-25,172
2008-04-28,172
2008-04-29,171
2008-04-30,171
2008-05-01,174
2008-05-02,174
2008-05-05,173
2008-05-06,174
2008-05-07,172
2008-05-08,172
2008-05-09,171
2008-05-12,173
2008-05-13,173
2008-05-14,173
2008-05-15,175
2008-05-16,175
2008-05-19,175
2008-05-20,174
2008-05-21,171
2008-05-22,172
2008-05-23,170
2008-05-27,171
2008-05-28,171
2008-05-29,172
2008-05-30,173
2008-06-02,171
2008-06-03,170
2008-06-04,170
2008-06-05,173
2008-06-06,167
2008-06-09,168
2008-06-10,167
2008-06-11,163
2008-06-12,164
2008-06-13,167
2008-06-16,167
2008-06-17,166
2008-06-18,164
2008-06-19,165
2008-06-20,160
2008-06-23,160
2008-06-24,160
2008-06-25,161
2008-06-26,153
2008-06-27,152
2008-06-30,152
2008-07-01,153
2008-07-02,148
2008-07-03,148
2008-07-07,146
2008-07-08,151
2008-07-09,144
2008-07-10,146
2008-07-11,142
2008-07-14,139
2008-07-15,135
2008-07-16,144
2008-07-17,148
2008-07-18,148
2008-07-21,148
2008-07-22,152
2008-07-23,153
2008-07-24,146
2008-07-25,147
2008-07-28,141
2008-07-29,148
2008-07-30,153
2008-07-31,149
2008-08-01,148
2008-08-04,145
2008-08-05,153
2008-08-06,154
2008-08-07,149
2008-08-08,156
2008-08-11,158
2008-08-12,154
2008-08-13,154
2008-08-14,155
2008-08-15,156
2008-08-18,152
2008-08-19,149
2008-08-20,151
2008-08-21,152
2008-08-22,155
2008-08-25,149
2008-08-26,150
2008-08-27,153
2008-08-28,157
2008-08-29,153
2008-09-02,152
2008-09-03,151
2008-09-04,142
2008-09-05,143
2008-09-08,149
2008-09-09,138
2008-09-10,140
2008-09-11,145
2008-09-12,145
2008-09-15,129
2008-09-16,135
2008-09-17,117
2008-09-18,133
2008-09-19,146
2008-09-22,133
2008-09-23,127
