Date,Rate
2008-01-02,62
2008-01-03,62
2008-01-04,61
2008-01-07,61
2008-01-08,60
2008-01-09,61
2008-01-10,61
2008-01-11,60
2008-01-14,61
2008-01-15,59
2008-01-16,59
2008-01-17,57
2008-01-18,56
2008-01-22,55
2008-01-23,57
2008-01-24,58
2008-01-25,57
2008-01-28,58
2008-01-29,59
2008-01-30,58
2008-01-31,59
2008-02-01,60
2008-02-04,59
2008-02-05,57
2008-02-06,57
2008-02-07,57
2008-02-08,57
2008-02-11,57
2008-02-12,58
2008-02-13,59
2008-02-14,58
2008-02-15,58
2008-02-19,58
2008-02-20,58
2008-02-21,58
2008-02-22,58
2008-02-25,59
2008-02-26,59
2008-02-27,59
2008-02-28,59
2008-02-29,57
2008-03-03,57
2008-03-04,57
2008-03-05,57
2008-03-06,55
2008-03-07,54
2008-03-10,53
2008-03-11,56
2008-03-12,55
2008-03-13,56
2008-03-14,54
2008-03-17,53
2008-03-18,57
2008-03-19,55
2008-03-20,57
2008-03-24,58
2008-03-25,58
2008-03-26,57
2008-03-27,56
2008-03-28,56
2008-03-31,56
2008-04-01,59
2008-04-02,59
2008-04-03,59
2008-04-04,59
2008-04-07,59
2008-04-08,59
2008-04-09,58
2008-04-10,58
2008-04-11,57
2008-04-14,57
2008-04-15,57
2008-04-16,59
2008-04-17,59
2008-04-18,60
2008-04-21,60
2008-04-22,59
2008-04-23,59
2008-04-24,60
2008-04-25,60
2008-04-28,60
2008-04-29,60
2008-04-30,60
2008-05-01,61
2008-05-02,61
2008-05-05,61
2008-05-06,61
2008-05-07,60
2008-05-08,60
2008-05-09,60
2008-05-12,60
2008-05-13,60
2008-05-14,61
2008-05-15,61
2008-05-16,61
2008-05-19,61
2008-05-20,61
2008-05-21,60
2008-05-22,60
2008-05-23,59
2008-05-27,60
2008-05-28,60
2008-05-29,60
2008-05-30,60
2008-06-02,60
2008-06-03,59
2008-06-04,59
2008-06-05,60
2008-06-06,58
2008-06-09,59
2008-06-10,58
2008-06-11,57
2008-06-12,57
2008-06-13,58
2008-06-16,58
2008-06-17,58
2008-06-18,57
2008-06-19,58
2008-06-20,56
2008-06-23,56
2008-06-24,56
2008-06-25,56
2008-06-26,53
2008-06-27,53
2008-06-30,53
2008-07-01,54
2008-07-02,52
2008-07-03,52
2008-07-07,51
2008-07-08,53
2008-07-09,50
2008-07-10,51
2008-07-11,50
2008-07-14,49
2008-07-15,47
2008-07-16,50
2008-07-17,52
2008-07-18,52
2008-07-21,52
2008-07-22,53
2008-07-23,53
2008-07-24,51
2008-07-25,51
2008-07-28,49
2008-07-29,52
2008-07-30,54
2008-07-31,52
2008-08-01,52
2008-08-04,51
2008-08-05,54
2008-08-06,54
2008-08-07,52
2008-08-08,54
2008-08-11,55
2008-08-12,54
2008-08-13,54
2008-08-14,54
2008-08-15,55
2008-08-18,53
2008-08-19,52
2008-08-20,53
2008-08-21,53
2008-08-22,54
2008-08-25,52
2008-08-26,53
2008-08-27,53
2008-08-28,55
2008-08-29,53
2008-09-02,53
2008-09-03,53
2008-09-04,49
2008-09-05,50
2008-09-08,52
2008-09-09,48
2008-09-10,49
2008-09-11,51
2008-09-12,51
2008-09-15,45
2008-09-16,47
2008-09-17,41
2008-09-18,46
2008-09-19,51
2008-09-22,46
2008-09-23,44
2008-09-24,44
2008-09-25,47
2008-09-26,47
2008-09-29,35
2008-09-30,42
2008-10-01,41
2008-10-02,36
2008-10-03,34
2008-10-06,29
2008-10-07,21
2008-10-08,20
2008-10-09,13
2008-10-10,12
2008-10-13,22
2008-10-14,22
2008-10-15,12
2008-10-16,16
2008-10-17,15
2008-10-20,20
2008-10-21,17
2008-10-22,11
2008-10-23,12
2008-10-24,10
2008-10-27,8
2008-10-28,15
2008-10-29,14
2008-10-30,17
2008-10-31,18
2008-11-03,18
2008-11-04,22
2008-11-05,17
2008-11-06,12
2008-11-07,15
2008-11-10,13
2008-11-11,12
2008-11-12,8
2008-11-13,13
2008-11-14,10
2008-11-17,8
2008-11-18,9
2008-11-19,5
2008-11-20,3
2008-11-21,5
2008-11-24,8
2008-11-25,8
2008-11-26,11
2008-11-28,11
2008-12-01,6
2008-12-02,8
2008-12-03,9
2008-12-04,8
2008-12-05,10
2008-12-08,13
2008-12-09,11
2008-12-10,12
2008-12-11,10
2008-12-12,10
2008-12-15,9
2008-12-16,13
2008-12-17,12
2008-12-18,11
2008-12-19,11
2008-12-22,9
2008-12-23,9
2008-12-24,9
2008-12-26,10
2008-12-29,9
2008-12-30,11
2008-12-31,12
2009-01-02,15
2009-01-05,14
2009-01-06,15
2009-01-07,12
2009-01-08,13
2009-01-09,11
2009-01-12,9
2009-01-13,10
2009-01-14,7
2009-01-15,8
2009-01-16,8
2009-01-20,5
2009-01-21,7
2009-01-22,7
2009-01-23,7
2009-01-26,7
2009-01-27,8
2009-01-28,10
2009-01-29,8
2009-01-30,6
2009-02-02,6
2009-02-03,7
2009-02-04,7
2009-02-05,8
2009-02-06,9
2009-02-09,9
2009-02-10,7
2009-02-11,7
2009-02-12,7
2009-02-13,7
2009-02-17,5
2009-02-18,5
2009-02-19,4
2009-02-20,4
2009-02-23,3
2009-02-24,4
2009-02-25,4
2009-02-26,3
2009-02-27,3
2009-03-02,2
2009-03-03,2
