Date,Rate
2008-01-02,33
2008-01-03,33
2008-01-04,32
2008-01-07,33
2008-01-08,32
2008-01-09,32
2008-01-10,33
2008-01-11,32
2008-01-14,33
2008-01-15,32
2008-01-16,32
2008-01-17,30
2008-01-18,30
2008-01-22,30
2008-01-23,31
2008-01-24,31
2008-01-25,30
2008-01-28,31
2008-01-29,31
2008-01-30,31
2008-01-31,32
2008-02-01,32
2008-02-04,32
2008-02-05,31
2008-02-06,30
2008-02-07,31
2008-02-08,30
2008-02-11,31
2008-02-12,31
2008-02-13,31
2008-02-14,31
2008-02-15,31
2008-02-19,31
2008-02-20,31
2008-02-21,31
2008-02-22,31
2008-02-25,32
2008-02-26,32
2008-02-27,32
2008-02-28,31
2008-02-29,30
2008-03-03,30
2008-03-04,30
2008-03-05,30
2008-03-06,29
2008-03-07,29
2008-03-10,28
2008-03-11,30
2008-03-12,30
2008-03-13,30
2008-03-14,29
2008-03-17,28
2008-03-18,30
2008-03-19,29
2008-03-20,30
2008-03-24,31
2008-03-25,31
2008-03-26,31
2008-03-27,30
2008-03-28,30
2008-03-31,30
2008-04-01,32
2008-04-02,31
2008-04-03,32
2008-04-04,32
2008-04-07,32
2008-04-08,31
2008-04-09,31
2008-04-10,31
2008-04-11,30
2008-04-14,30
2008-04-15,30
2008-04-16,31
2008-04-17,31
2008-04-18,32
2008-04-21,32
2008-04-22,32
2008-04-23,32
2008-04-24,32
2008-04-25,32
2008-04-28,32
2008-04-29,32
2008-04-30,32
2008-05-01,32
2008-05-02,33
2008-05-05,32
2008-05-06,33
2008-05-07,32
2008-05-08,32
2008-05-09,32
2008-05-12,32
2008-05-13,32
2008-05-14,32
2008-05-15,33
2008-05-16,33
2008-05-19,33
2008-05-20,33
2008-05-21,32
2008-05-22,32
2008-05-23,32
2008-05-27,32
2008-05-28,32
2008-05-29,32
2008-05-30,32
2008-06-02,32
2008-06-03,32
2008-06-04,32
2008-06-05,32
2008-06-06,31
2008-06-09,31
2008-06-10,31
2008-06-11,31
2008-06-12,31
2008-06-13,31
2008-06-16,31
2008-06-17,31
2008-06-18,31
2008-06-19,31
2008-06-20,30
2008-06-23,30
2008-06-24,30
2008-06-25,30
2008-06-26,29
2008-06-27,28
2008-06-30,28
2008-07-01,29
2008-07-02,28
2008-07-03,28
2008-07-07,27
2008-07-08,28
2008-07-09,27
2008-07-10,27
2008-07-11,27
2008-07-14,26
2008-07-15,25
2008-07-16,27
2008-07-17,28
2008-07-18,28
2008-07-21,28
2008-07-22,28
2008-07-23,29
2008-07-24,27
2008-07-25,27
2008-07-28,26
2008-07-29,28
2008-07-30,29
2008-07-31,28
2008-08-01,28
2008-08-04,27
2008-08-05,29
2008-08-06,29
2008-08-07,28
2008-08-08,29
2008-08-11,29
2008-08-12,29
2008-08-13,29
2008-08-14,29
2008-08-15,29
2008-08-18,28
2008-08-19,28
2008-08-20,28
2008-08-21,28
2008-08-22,29
2008-08-25,28
2008-08-26,28
2008-08-27,28
2008-08-28,29
2008-08-29,29
2008-09-02,28
2008-09-03,28
2008-09-04,26
2008-09-05,27
2008-09-08,28
2008-09-09,26
2008-09-10,26
2008-09-11,27
2008-09-12,27
2008-09-15,24
2008-09-16,25
2008-09-17,22
2008-09-18,25
2008-09-19,27
2008-09-22,25
2008-09-23,24
2008-09-24,24
2008-09-25,25
2008-09-26,25
2008-09-29,18
2008-09-30,22
2008-10-01,22
2008-10-02,19
2008-10-03,18
2008-10-06,15
2008-10-07,11
2008-10-08,11
2008-10-09,7
2008-10-10,6
2008-10-13,12
2008-10-14,11
2008-10-15,6
2008-10-16,8
2008-10-17,8
2008-10-20,11
2008-10-21,9
2008-10-22,6
2008-10-23,6
2008-10-24,5
2008-10-27,4
2008-10-28,8
2008-10-29,8
2008-10-30,9
2008-10-31,10
2008-11-03,9
2008-11-04,12
2008-11-05,9
2008-11-06,6
2008-11-07,8
2008-11-10,7
2008-11-11,6
2008-11-12,4
2008-11-13,7
2008-11-14,5
2008-11-17,4
2008-11-18,4
2008-11-19,3
2008-11-20,1
2008-11-21,3
2008-11-24,4
2008-11-25,4
2008-11-26,6
2008-11-28,6
2008-12-01,3
2008-12-02,4
2008-12-03,5
2008-12-04,4
2008-12-05,5
2008-12-08,7
2008-12-09,6
2008-12-10,6
2008-12-11,5
2008-12-12,5
2008-12-15,5
2008-12-16,7
2008-12-17,6
2008-12-18,5
2008-12-19,6
2008-12-22,5
