Date,Rate
2008-01-02,230
2008-01-03,230
2008-01-04,226
2008-01-07,226
2008-01-08,222
2008-01-09,225
2008-01-10,227
2008-01-11,224
2008-01-14,226
2008-01-15,221
2008-01-16,220
2008-01-17,212
2008-01-18,210
2008-01-22,206
2008-01-23,213
2008-01-24,216
2008-01-25,211
2008-01-28,216
2008-01-29,218
2008-01-30,216
2008-01-31,221
2008-02-01,223
2008-02-04,221
2008-02-05,212
2008-02-06,210
2008-02-07,212
2008-02-08,211
2008-02-11,213
2008-02-12,215
2008-02-13,219
2008-02-14,215
2008-02-15,215
2008-02-19,215
2008-02-20,217
2008-02-21,214
2008-02-22,216
2008-02-25,219
2008-02-26,221
2008-02-27,221
2008-02-28,219
2008-02-29,211
2008-03-03,211
2008-03-04,210
2008-03-05,212
2008-03-06,205
2008-03-07,202
2008-03-10,196
2008-03-11,209
2008-03-12,206
2008-03-13,207
2008-03-14,200
2008-03-17,197
2008-03-18,211
2008-03-19,203
2008-03-20,211
2008-03-24,215
2008-03-25,216
2008-03-26,213
2008-03-27,210
2008-03-28,207
2008-03-31,209
2008-04-01,219
2008-04-02,219
2008-04-03,219
2008-04-04,219
2008-04-07,220
2008-04-08,218
2008-04-09,216
2008-04-10,217
2008-04-11,212
2008-04-14,211
2008-04-15,212
2008-04-16,218
2008-04-17,218
2008-04-18,222
2008-04-21,222
2008-04-22,220
2008-04-23,221
2008-04-24,222
2008-04-25,224
2008-04-28,223
2008-04-29,223
2008-04-30,222
2008-05-01,225
2008-05-02,226
2008-05-05,225
2008-05-06,226
2008-05-07,223
2008-05-08,224
2008-05-09,222
2008-05-12,224
2008-05-13,224
2008-05-14,225
2008-05-15,227
2008-05-16,227
2008-05-19,227
2008-05-20,226
2008-05-21,223
2008-05-22,223
2008-05-23,220
2008-05-27,222
2008-05-28,223
2008-05-29,224
2008-05-30,224
2008-06-02,222
2008-06-03,220
2008-06-04,220
2008-06-05,225
2008-06-06,217
2008-06-09,218
2008-06-10,217
2008-06-11,212
2008-06-12,213
2008-06-13,217
2008-06-16,217
2008-06-17,215
2008-06-18,213
2008-06-19,214
2008-06-20,208
2008-06-23,208
2008-06-24,207
2008-06-25,209
2008-06-26,199
2008-06-27,197
2008-06-30,198
2008-07-01,199
2008-07-02,192
2008-07-03,193
2008-07-07,189
2008-07-08,196
2008-07-09,187
2008-07-10,189
2008-07-11,185
2008-07-14,181
2008-07-15,176
2008-07-16,187
2008-07-17,192
2008-07-18,192
2008-07-21,192
2008-07-22,197
2008-07-23,198
2008-07-24,189
2008-07-25,191
2008-07-28,183
2008-07-29,193
2008-07-30,199
2008-07-31,194
2008-08-01,192
2008-08-04,188
2008-08-05,199
2008-08-06,200
2008-08-07,194
2008-08-08,202
2008-08-11,205
2008-08-12,201
2008-08-13,199
2008-08-14,201
2008-08-15,203
2008-08-18,197
2008-08-19,194
2008-08-20,196
2008-08-21,197
2008-08-22,201
2008-08-25,194
2008-08-26,195
2008-08-27,198
2008-08-28,204
2008-08-29,199
2008-09-02,197
2008-09-03,196
2008-09-04,184
2008-09-05,186
2008-09-08,194
2008-09-09,179
2008-09-10,182
2008-09-11,188
2008-09-12,189
2008-09-15,167
2008-09-16,175
2008-09-17,152
2008-09-18,173
2008-09-19,190
2008-09-22,173
2008-09-23,165
2008-09-24,164
2008-09-25,174
2008-09-26,175
2008-09-29,130
2008-09-30,156
2008-10-01,154
2008-10-02,133
2008-10-03,126
2008-10-06,107
2008-10-07,80
2008-10-08,76
2008-10-09,48
2008-10-10,44
2008-10-13,83
2008-10-14,81
2008-10-15,47
2008-10-16,60
2008-10-17,58
2008-10-20,76
2008-10-21,64
2008-10-22,44
2008-10-23,47
2008-10-24,38
2008-10-27,31
2008-10-28,58
2008-10-29,55
2008-10-30,63
2008-10-31,69
2008-11-03,68
2008-11-04,84
2008-11-05,63
2008-11-06,46
2008-11-07,55
2008-11-10,51
2008-11-11,44
2008-11-12,31
2008-11-13,48
2008-11-14,37
2008-11-17,31
2008-11-18,33
2008-11-19,21
2008-11-20,13
2008-11-21,20
2008-11-24,31
2008-11-25,33
2008-11-26,41
2008-11-28,44
2008-12-01,23
2008-12-02,31
2008-12-03,36
2008-12-04,30
2008-12-05,38
2008-12-08,48
2008-12-09,41
2008-12-10,44
2008-12-11,37
2008-12-12,39
2008-12-15,36
2008-12-16,49
2008-12-17,46
2008-12-18,40
2008-12-19,41
2008-12-22,36
2008-12-23,34
2008-12-24,35
2008-12-26,37
2008-12-29,36
2008-12-30,42
2008-12-31,46
2009-01-02,55
2009-01-05,54
2009-01-06,56
2009-01-07,47
2009-01-08,48
2009-01-09,42
2009-01-12,36
2009-01-13,36
2009-01-14,29
2009-01-15,29
2009-01-16,31
2009-01-20,21
2009-01-21,28
2009-01-22,26
2009-01-23,27
2009-01-26,28
2009-01-27,30
2009-01-28,37
2009-01-29,30
2009-01-30,25
2009-02-02,25
2009-02-03,28
2009-02-04,27
2009-02-05,30
2009-02-06,36
2009-02-09,36
2009-02-10,26
2009-02-11,27
2009-02-12,27
2009-02-13,25
2009-02-17,18
2009-02-18,18
2009-02-19,17
2009-02-20,15
2009-02-23,12
2009-02-24,16
2009-02-25,15
2009-02-26,13
2009-02-27,11
2009-03-02,7
2009-03-03,7
2009-03-04,8
2009-03-05,6
2009-03-06,6
2009-03-09,6
2009-03-10,9
2009-03-11,9
2009-03-12,13
2009-03-13,13
2009-03-16,13
2009-03-17,17
2009-03-18,19
2009-03-19,17
2009-03-20,15
2009-03-23,25
2009-03-24,21
2009-03-25,23
2009-03-26,27
2009-03-27,23
2009-03-30,18
2009-03-31,20
2009-04-01,22
2009-04-02,27
2009-04-03,29
2009-04-06,27
2009-04-07,23
2009-04-08,25
2009-04-09,32
2009-04-13,33
2009-04-14,29
2009-04-15,31
2009-04-16,35
2009-04-17,36
2009-04-20,27
2009-04-21,31
2009-04-22,29
2009-04-23,31
2009-04-24,35
2009-04-27,33
2009-04-28,32
2009-04-29,37
2009-04-30,37
2009-05-01,38
2009-05-04,47
2009-05-05,46
2009-05-06,51
2009-05-07,47
2009-05-08,54
2009-05-11,48
2009-05-12,47
2009-05-13,40
2009-05-14,43
2009-05-15,40
2009-05-18,48
2009-05-19,47
2009-05-20,46
2009-05-21,41
2009-05-22,41
2009-05-26,48
2009-05-27,43
2009-05-28,47
2009-05-29,51
2009-06-01,59
2009-06-02,60
2009-06-03,55
2009-06-04,59
2009-06-05,58
2009-06-08,58
2009-06-09,59
2009-06-10,58
2009-06-11,60
2009-06-12,60
2009-06-15,52
2009-06-16,48
2009-06-17,48
2009-06-18,51
2009-06-19,52
2009-06-22,43
2009-06-23,43
2009-06-24,45
2009-06-25,51
2009-06-26,51
2009-06-29,54
2009-06-30,51
2009-07-01,52
2009-07-02,44
2009-07-06,44
2009-07-07,39
2009-07-08,39
2009-07-09,39
2009-07-10,38
2009-07-13,45
2009-07-14,47
2009-07-15,56
2009-07-16,58
2009-07-17,58
2009-07-20,62
2009-07-21,64
2009-07-22,63
2009-07-23,72
2009-07-24,73
2009-07-27,74
2009-07-28,73
2009-07-29,72
2009-07-30,76
2009-07-31,77
2009-08-03,83
2009-08-04,84
2009-08-05,83
2009-08-06,81
2009-08-07,86
2009-08-10,85
2009-08-11,79
2009-08-12,84
2009-08-13,87
2009-08-14,84
2009-08-17,73
2009-08-18,77
2009-08-19,80
2009-08-20,85
2009-08-21,93
2009-08-24,93
2009-08-25,94
2009-08-26,94
2009-08-27,95
2009-08-28,94
2009-08-31,91
2009-09-01,81
2009-09-02,80
2009-09-03,83
2009-09-04,89
2009-09-08,93
2009-09-09,96
2009-09-10,101
2009-09-11,101
2009-09-14,104
2009-09-15,105
2009-09-16,112
2009-09-17,111
2009-09-18,112
2009-09-21,110
2009-09-22,114
2009-09-23,109
2009-09-24,104
2009-09-25,101
2009-09-28,110
2009-09-29,109
2009-09-30,107
2009-10-01,95
2009-10-02,93
2009-10-05,99
2009-10-06,106
2009-10-07,107
2009-10-08,111
2009-10-09,114
2009-10-12,116
2009-10-13,114
2009-10-14,123
2009-10-15,125
2009-10-16,121
2009-10-19,126
2009-10-20,123
2009-10-21,118
2009-10-22,123
2009-10-23,117
2009-10-26,112
2009-10-27,110
2009-10-28,100
2009-10-29,111
2009-10-30,98
2009-11-02,101
2009-11-03,102
2009-11-04,102
2009-11-05,111
2009-11-06,113
2009-11-09,124
2009-11-10,123
2009-11-11,126
2009-11-12,121
2009-11-13,124
2009-11-16,131
2009-11-17,131
2009-11-18,131
2009-11-19,124
2009-11-20,123
2009-11-23,130
2009-11-24,129
2009-11-25,132
2009-11-27,123
2009-11-30,125
2009-12-01,131
2009-12-02,131
2009-12-03,127
2009-12-04,129
2009-12-07,128
2009-12-08,123
2009-12-09,125
2009-12-10,128
2009-12-11,130
2009-12-14,133
2009-12-15,130
2009-12-16,131
2009-12-17,125
2009-12-18,128
2009-12-21,133
2009-12-22,135
2009-12-23,136
2009-12-24,139
2009-12-28,139
2009-12-29,139
2009-12-30,139
2009-12-31,134
