Date,Rate
2008-01-02,9
2008-01-03,9
2008-01-04,9
2008-01-07,9
2008-01-08,9
2008-01-09,9
2008-01-10,9
2008-01-11,9
2008-01-14,9
2008-01-15,9
2008-01-16,9
2008-01-17,8
2008-01-18,8
2008-01-22,8
2008-01-23,8
2008-01-24,9
2008-01-25,8
2008-01-28,9
2008-01-29,9
2008-01-30,9
2008-01-31,9
2008-02-01,9
2008-02-04,9
2008-02-05,8
2008-02-06,8
2008-02-07,8
2008-02-08,8
2008-02-11,8
2008-02-12,8
2008-02-13,9
2008-02-14,8
2008-02-15,8
2008-02-19,8
2008-02-20,9
2008-02-21,8
2008-02-22,9
2008-02-25,9
2008-02-26,9
2008-02-27,9
2008-02-28,9
2008-02-29,8
2008-03-03,8
2008-03-04,8
2008-03-05,8
2008-03-06,8
2008-03-07,8
2008-03-10,8
2008-03-11,8
2008-03-12,8
2008-03-13,8
2008-03-14,8
2008-03-17,8
2008-03-18,8
2008-03-19,8
2008-03-20,8
2008-03-24,8
2008-03-25,9
2008-03-26,8
2008-03-27,8
2008-03-28,8
2008-03-31,8
2008-04-01,9
2008-04-02,9
2008-04-03,9
2008-04-04,9
2008-04-07,9
2008-04-08,9
2008-04-09,9
2008-04-10,9
2008-04-11,8
2008-04-14,8
2008-04-15,8
2008-04-16,9
2008-04-17,9
2008-04-18,9
2008-04-21,9
2008-04-22,9
2008-04-23,9
2008-04-24,9
2008-04-25,9
2008-04-28,9
2008-04-29,9
2008-04-30,9
2008-05-01,9
2008-05-02,9
2008-05-05,9
2008-05-06,9
2008-05-07,9
2008-05-08,9
2008-05-09,9
2008-05-12,9
2008-05-13,9
2008-05-14,9
2008-05-15,9
2008-05-16,9
2008-05-19,9
2008-05-20,9
2008-05-21,9
2008-05-22,9
2008-05-23,9
2008-05-27,9
2008-05-28,9
2008-05-29,9
2008-05-30,9
2008-06-02,9
2008-06-03,9
2008-06-04,9
2008-06-05,9
2008-06-06,9
2008-06-09,9
2008-06-10,9
2008-06-11,8
2008-06-12,8
2008-06-13,9
2008-06-16,9
2008-06-17,8
2008-06-18,8
2008-06-19,8
2008-06-20,8
2008-06-23,8
2008-06-24,8
2008-06-25,8
2008-06-26,8
2008-06-27,8
2008-06-30,8
2008-07-01,8
2008-07-02,8
2008-07-03,8
2008-07-07,7
2008-07-08,8
2008-07-09,7
2008-07-10,7
2008-07-11,7
2008-07-14,7
2008-07-15,7
2008-07-16,7
2008-07-17,8
2008-07-18,8
2008-07-21,8
2008-07-22,8
2008-07-23,8
2008-07-24,7
2008-07-25,7
2008-07-28,7
2008-07-29,8
2008-07-30,8
2008-07-31,8
2008-08-01,8
2008-08-04,7
2008-08-05,8
2008-08-06,8
2008-08-07,8
2008-08-08,8
2008-08-11,8
2008-08-12,8
2008-08-13,8
2008-08-14,8
2008-08-15,8
2008-08-18,8
2008-08-19,8
2008-08-20,8
2008-08-21,8
2008-08-22,8
2008-08-25,8
2008-08-26,8
2008-08-27,8
2008-08-28,8
2008-08-29,8
2008-09-02,8
2008-09-03,8
2008-09-04,7
2008-09-05,7
2008-09-08,8
2008-09-09,7
2008-09-10,7
2008-09-11,7
2008-09-12,7
2008-09-15,6
2008-09-16,7
2008-09-17,6
2008-09-18,7
2008-09-19,7
2008-09-22,7
2008-09-23,6
2008-09-24,6
