Date,Rate
2008-01-02,52
2008-01-03,52
2008-01-04,51
2008-01-07,51
2008-01-08,51
2008-01-09,51
2008-01-10,52
2008-01-11,51
2008-01-14,51
2008-01-15,50
2008-01-16,50
2008-01-17,48
2008-01-18,48
2008-01-22,47
2008-01-23,48
2008-01-24,49
2008-01-25,48
2008-01-28,49
2008-01-29,49
2008-01-30,49
2008-01-31,50
2008-02-01,51
2008-02-04,50
2008-02-05,48
2008-02-06,48
2008-02-07,48
2008-02-08,48
2008-02-11,48
2008-02-12,49
2008-02-13,50
2008-02-14,49
2008-02-15,49
2008-02-19,49
2008-02-20,49
2008-02-21,49
2008-02-22,49
2008-02-25,50
2008-02-26,50
2008-02-27,50
2008-02-28,50
2008-02-29,48
2008-03-03,48
2008-03-04,48
2008-03-05,48
2008-03-06,46
2008-03-07,46
2008-03-10,44
2008-03-11,47
2008-03-12,47
2008-03-13,47
2008-03-14,45
2008-03-17,45
2008-03-18,48
2008-03-19,46
2008-03-20,48
2008-03-24,49
2008-03-25,49
2008-03-26,49
2008-03-27,48
2008-03-28,47
2008-03-31,48
2008-04-01,50
2008-04-02,50
2008-04-03,50
2008-04-04,50
2008-04-07,50
2008-04-08,50
2008-04-09,49
2008-04-10,49
2008-04-11,48
2008-04-14,48
2008-04-15,48
2008-04-16,50
2008-04-17,50
2008-04-18,51
2008-04-21,51
2008-04-22,50
2008-04-23,50
2008-04-24,51
2008-04-25,51
2008-04-28,51
2008-04-29,51
2008-04-30,50
2008-05-01,51
2008-05-02,51
2008-05-05,51
2008-05-06,52
2008-05-07,51
2008-05-08,51
2008-05-09,51
2008-05-12,51
2008-05-13,51
2008-05-14,51
2008-05-15,52
2008-05-16,52
2008-05-19,52
2008-05-20,51
2008-05-21,51
2008-05-22,51
2008-05-23,50
2008-05-27,50
2008-05-28,51
2008-05-29,51
2008-05-30,51
2008-06-02,50
2008-06-03,50
2008-06-04,50
2008-06-05,51
2008-06-06,49
2008-06-09,49
2008-06-10,49
2008-06-11,48
2008-06-12,48
2008-06-13,49
2008-06-16,49
2008-06-17,49
2008-06-18,48
2008-06-19,49
2008-06-20,47
2008-06-23,47
2008-06-24,47
2008-06-25,48
2008-06-26,45
2008-06-27,45
2008-06-30,45
2008-07-01,45
2008-07-02,44
2008-07-03,44
2008-07-07,43
2008-07-08,45
2008-07-09,42
2008-07-10,43
2008-07-11,42
2008-07-14,41
2008-07-15,40
2008-07-16,42
2008-07-17,44
2008-07-18,44
2008-07-21,44
2008-07-22,45
2008-07-23,45
2008-07-24,43
2008-07-25,43
2008-07-28,42
2008-07-29,44
2008-07-30,45
2008-07-31,44
2008-08-01,44
2008-08-04,43
2008-08-05,45
2008-08-06,46
2008-08-07,44
2008-08-08,46
2008-08-11,47
2008-08-12,46
2008-08-13,45
2008-08-14,46
2008-08-15,46
2008-08-18,45
2008-08-19,44
2008-08-20,45
2008-08-21,45
2008-08-22,46
2008-08-25,44
2008-08-26,44
2008-08-27,45
2008-08-28,46
2008-08-29,45
2008-09-02,45
2008-09-03,45
2008-09-04,42
2008-09-05,42
2008-09-08,44
2008-09-09,41
2008-09-10,41
2008-09-11,43
2008-09-12,43
2008-09-15,38
2008-09-16,40
2008-09-17,34
2008-09-18,39
2008-09-19,43
2008-09-22,39
2008-09-23,38
2008-09-24,37
2008-09-25,39
2008-09-26,40
2008-09-29,29
2008-09-30,35
2008-10-01,35
2008-10-02,30
2008-10-03,29
2008-10-06,24
2008-10-07,18
2008-10-08,17
2008-10-09,11
2008-10-10,10
2008-10-13,19
2008-10-14,18
2008-10-15,10
2008-10-16,13
2008-10-17,13
2008-10-20,17
2008-10-21,14
2008-10-22,10
2008-10-23,10
2008-10-24,8
2008-10-27,7
2008-10-28,13
2008-10-29,12
2008-10-30,14
2008-10-31,15
2008-11-03,15
2008-11-04,19
2008-11-05,14
2008-11-06,10
2008-11-07,12
2008-11-10,11
2008-11-11,10
2008-11-12,7
2008-11-13,11
2008-11-14,8
2008-11-17,7
2008-11-18,7
2008-11-19,5
2008-11-20,3
2008-11-21,4
2008-11-24,7
2008-11-25,7
2008-11-26,9
2008-11-28,10
2008-12-01,5
2008-12-02,7
2008-12-03,8
2008-12-04,6
2008-12-05,8
2008-12-08,11
2008-12-09,9
2008-12-10,10
2008-12-11,8
2008-12-12,8
2008-12-15,8
2008-12-16,11
2008-12-17,10
2008-12-18,9
2008-12-19,9
2008-12-22,8
2008-12-23,7
2008-12-24,8
2008-12-26,8
2008-12-29,8
2008-12-30,9
2008-12-31,10
2009-01-02,12
2009-01-05,12
2009-01-06,13
2009-01-07,10
2009-01-08,11
2009-01-09,9
2009-01-12,8
2009-01-13,8
2009-01-14,6
2009-01-15,6
2009-01-16,7
2009-01-20,4
2009-01-21,6
2009-01-22,5
2009-01-23,6
2009-01-26,6
2009-01-27,6
2009-01-28,8
2009-01-29,6
2009-01-30,5
2009-02-02,5
2009-02-03,6
2009-02-04,6
2009-02-05,6
2009-02-06,8
2009-02-09,8
2009-02-10,5
2009-02-11,6
2009-02-12,6
2009-02-13,5
2009-02-17,4
2009-02-18,4
2009-02-19,3
2009-02-20,3
2009-02-23,2
2009-02-24,3
2009-02-25,3
2009-02-26,3
2009-02-27,2
2009-03-02,1
2009-03-03,1
2009-03-04,2
2009-03-05,1
2009-03-06,1
2009-03-09,1
2009-03-10,2
2009-03-11,2
2009-03-12,3
2009-03-13,3
2009-03-16,3
2009-03-17,3
2009-03-18,4
2009-03-19,4
2009-03-20,3
2009-03-23,5
2009-03-24,5
2009-03-25,5
2009-03-26,6
2009-03-27,5
2009-03-30,4
2009-03-31,4
2009-04-01,5
2009-04-02,6
2009-04-03,6
2009-04-06,6
2009-04-07,5
2009-04-08,5
2009-04-09,7
2009-04-13,7
2009-04-14,6
2009-04-15,7
2009-04-16,8
2009-04-17,8
2009-04-20,6
2009-04-21,7
2009-04-22,6
2009-04-23,7
2009-04-24,8
2009-04-27,7
2009-04-28,7
