Date,Rate
2008-01-02,201
2008-01-03,201
2008-01-04,197
2008-01-07,198
2008-01-08,195
2008-01-09,197
2008-01-10,198
2008-01-11,196
2008-01-14,198
2008-01-15,193
2008-01-16,192
2008-01-17,185
2008-01-18,183
2008-01-22,180
2008-01-23,186
2008-01-24,189
2008-01-25,185
2008-01-28,189
2008-01-29,190
2008-01-30,189
2008-01-31,193
2008-02-01,195
2008-02-04,193
2008-02-05,186
2008-02-06,184
2008-02-07,186
2008-02-08,185
2008-02-11,186
2008-02-12,188
2008-02-13,191
2008-02-14,188
2008-02-15,188
2008-02-19,188
2008-02-20,190
2008-02-21,187
2008-02-22,189
2008-02-25,192
2008-02-26,193
2008-02-27,193
2008-02-28,191
2008-02-29,185
2008-03-03,185
2008-03-04,184
2008-03-05,185
2008-03-06,179
2008-03-07,176
2008-03-10,171
2008-03-11,183
2008-03-12,180
2008-03-13,181
2008-03-14,175
2008-03-17,172
2008-03-18,185
2008-03-19,178
2008-03-20,184
2008-03-24,188
2008-03-25,189
2008-03-26,187
2008-03-27,184
2008-03-28,181
2008-03-31,183
2008-04-01,192
2008-04-02,191
2008-04-03,192
2008-04-04,192
2008-04-07,192
2008-04-08,191
2008-04-09,189
2008-04-10,190
2008-04-11,185
2008-04-14,184
2008-04-15,185
2008-04-16,191
2008-04-17,191
2008-04-18,195
2008-04-21,194
2008-04-22,193
2008-04-23,193
2008-04-24,194
2008-04-25,196
2008-04-28,195
2008-04-29,195
2008-04-30,194
2008-05-01,197
2008-05-02,198
2008-05-05,197
2008-05-06,198
2008-05-07,195
2008-05-08,196
2008-05-09,194
2008-05-12,196
2008-05-13,196
2008-05-14,197
2008-05-15,199
2008-05-16,199
2008-05-19,199
2008-05-20,198
2008-05-21,195
2008-05-22,195
2008-05-23,193
2008-05-27,194
2008-05-28,195
2008-05-29,196
2008-05-30,196
2008-06-02,194
2008-06-03,193
2008-06-04,193
2008-06-05,196
2008-06-06,190
2008-06-09,190
2008-06-10,190
2008-06-11,186
2008-06-12,186
2008-06-13,190
2008-06-16,190
2008-06-17,188
2008-06-18,186
2008-06-19,187
2008-06-20,182
2008-06-23,182
2008-06-24,181
2008-06-25,183
2008-06-26,174
2008-06-27,173
2008-06-30,173
2008-07-01,174
2008-07-02,168
2008-07-03,168
2008-07-07,165
2008-07-08,171
2008-07-09,163
2008-07-10,166
2008-07-11,162
2008-07-14,158
2008-07-15,154
2008-07-16,163
2008-07-17,168
2008-07-18,168
2008-07-21,168
2008-07-22,172
2008-07-23,174
2008-07-24,165
2008-07-25,167
2008-07-28,160
2008-07-29,168
2008-07-30,174
2008-07-31,170
2008-08-01,168
2008-08-04,164
2008-08-05,174
2008-08-06,175
2008-08-07,169
2008-08-08,177
2008-08-11,179
2008-08-12,175
2008-08-13,174
2008-08-14,176
2008-08-15,178
2008-08-18,173
2008-08-19,169
2008-08-20,172
2008-08-21,172
2008-08-22,176
2008-08-25,169
2008-08-26,171
2008-08-27,173
2008-08-28,178
2008-08-29,174
2008-09-02,172
2008-09-03,172
2008-09-04,161
2008-09-05,162
2008-09-08,170
2008-09-09,157
2008-09-10,159
2008-09-11,164
2008-09-12,165
2008-09-15,146
2008-09-16,153
2008-09-17,133
2008-09-18,151
2008-09-19,166
2008-09-22,151
2008-09-23,145
2008-09-24,144
2008-09-25,152
2008-09-26,153
2008-09-29,113
2008-09-30,137
2008-10-01,135
2008-10-02,117
2008-10-03,110
2008-10-06,94
2008-10-07,70
2008-10-08,66
2008-10-09,42
2008-10-10,39
2008-10-13,73
2008-10-14,71
2008-10-15,41
2008-10-16,53
2008-10-17,51
2008-10-20,66
2008-10-21,56
2008-10-22,38
2008-10-23,41
2008-10-24,33
2008-10-27,27
2008-10-28,51
2008-10-29,48
2008-10-30,55
2008-10-31,60
2008-11-03,59
2008-11-04,74
2008-11-05,55
2008-11-06,40
2008-11-07,48
2008-11-10,44
2008-11-11,39
2008-11-12,27
2008-11-13,42
2008-11-14,32
2008-11-17,27
2008-11-18,29
2008-11-19,19
2008-11-20,11
2008-11-21,18
2008-11-24,27
2008-11-25,28
2008-11-26,36
2008-11-28,38
2008-12-01,20
2008-12-02,27
2008-12-03,32
2008-12-04,26
2008-12-05,33
2008-12-08,42
2008-12-09,36
2008-12-10,39
2008-12-11,32
2008-12-12,34
2008-12-15,31
2008-12-16,43
2008-12-17,40
2008-12-18,35
2008-12-19,36
2008-12-22,32
2008-12-23,30
2008-12-24,31
2008-12-26,32
2008-12-29,31
2008-12-30,37
2008-12-31,40
2009-01-02,48
2009-01-05,47
2009-01-06,49
2009-01-07,41
2009-01-08,42
2009-01-09,36
2009-01-12,31
2009-01-13,32
2009-01-14,25
2009-01-15,26
2009-01-16,27
2009-01-20,18
2009-01-21,25
2009-01-22,22
2009-01-23,23
2009-01-26,24
2009-01-27,26
2009-01-28,32
2009-01-29,26
2009-01-30,22
2009-02-02,22
2009-02-03,25
2009-02-04,23
2009-02-05,26
2009-02-06,31
2009-02-09,31
2009-02-10,22
2009-02-11,24
2009-02-12,24
2009-02-13,22
2009-02-17,16
2009-02-18,16
2009-02-19,14
2009-02-20,13
2009-02-23,10
2009-02-24,14
2009-02-25,13
2009-02-26,11
2009-02-27,9
2009-03-02,6
2009-03-03,6
2009-03-04,7
2009-03-05,5
2009-03-06,5
2009-03-09,5
2009-03-10,8
2009-03-11,8
2009-03-12,11
2009-03-13,12
2009-03-16,11
2009-03-17,14
2009-03-18,17
2009-03-19,15
2009-03-20,13
2009-03-23,22
2009-03-24,19
2009-03-25,20
2009-03-26,23
2009-03-27,20
2009-03-30,16
2009-03-31,17
2009-04-01,19
2009-04-02,24
2009-04-03,25
2009-04-06,24
2009-04-07,20
2009-04-08,22
2009-04-09,28
2009-04-13,29
2009-04-14,25
2009-04-15,27
2009-04-16,30
2009-04-17,31
2009-04-20,23
2009-04-21,27
2009-04-22,26
2009-04-23,27
2009-04-24,31
2009-04-27,29
2009-04-28,28
2009-04-29,32
2009-04-30,32
2009-05-01,33
2009-05-04,41
2009-05-05,40
2009-05-06,45
2009-05-07,41
2009-05-08,47
2009-05-11,42
2009-05-12,41
2009-05-13,35
2009-05-14,37
2009-05-15,35
2009-05-18,42
2009-05-19,41
2009-05-20,40
2009-05-21,36
2009-05-22,36
2009-05-26,42
2009-05-27,37
2009-05-28,41
2009-05-29,44
2009-06-01,52
2009-06-02,52
2009-06-03,48
2009-06-04,52
2009-06-05,51
2009-06-08,51
2009-06-09,52
2009-06-10,51
2009-06-11,52
2009-06-12,53
2009-06-15,46
2009-06-16,42
2009-06-17,42
2009-06-18,44
2009-06-19,45
2009-06-22,37
2009-06-23,38
2009-06-24,39
2009-06-25,45
2009-06-26,44
2009-06-29,47
2009-06-30,44
2009-07-01,46
2009-07-02,38
2009-07-06,39
2009-07-07,34
2009-07-08,34
2009-07-09,34
2009-07-10,34
2009-07-13,39
2009-07-14,41
2009-07-15,49
2009-07-16,51
2009-07-17,51
2009-07-20,54
2009-07-21,56
2009-07-22,55
2009-07-23,63
2009-07-24,64
2009-07-27,65
2009-07-28,64
2009-07-29,63
2009-07-30,67
2009-07-31,67
2009-08-03,72
2009-08-04,74
2009-08-05,73
2009-08-06,70
2009-08-07,75
2009-08-10,74
2009-08-11,69
2009-08-12,74
2009-08-13,76
2009-08-14,73
2009-08-17,64
2009-08-18,68
2009-08-19,70
2009-08-20,74
2009-08-21,81
2009-08-24,81
2009-08-25,82
2009-08-26,82
2009-08-27,83
2009-08-28,82
2009-08-31,79
2009-09-01,71
2009-09-02,70
2009-09-03,73
2009-09-04,78
2009-09-08,81
2009-09-09,84
2009-09-10,88
2009-09-11,88
2009-09-14,91
2009-09-15,92
2009-09-16,98
2009-09-17,97
2009-09-18,98
2009-09-21,97
2009-09-22,99
2009-09-23,95
2009-09-24,91
2009-09-25,89
2009-09-28,96
2009-09-29,95
2009-09-30,94
2009-10-01,83
2009-10-02,81
2009-10-05,87
2009-10-06,93
2009-10-07,94
2009-10-08,97
2009-10-09,99
2009-10-12,101
2009-10-13,100
2009-10-14,108
2009-10-15,109
2009-10-16,106
2009-10-19,110
2009-10-20,107
2009-10-21,103
2009-10-22,108
2009-10-23,103
2009-10-26,98
2009-10-27,96
2009-10-28,88
2009-10-29,97
2009-10-30,85
2009-11-02,88
2009-11-03,89
2009-11-04,89
2009-11-05,97
2009-11-06,98
2009-11-09,108
2009-11-10,108
2009-11-11,110
2009-11-12,106
2009-11-13,108
2009-11-16,115
2009-11-17,115
2009-11-18,115
2009-11-19,109
2009-11-20,107
2009-11-23,113
2009-11-24,113
2009-11-25,115
2009-11-27,107
2009-11-30,109
2009-12-01,114
2009-12-02,114
2009-12-03,111
2009-12-04,113
2009-12-07,112
2009-12-08,108
2009-12-09,109
2009-12-10,112
2009-12-11,113
2009-12-14,116
2009-12-15,114
2009-12-16,114
2009-12-17,109
2009-12-18,112
2009-12-21,116
2009-12-22,118
2009-12-23,119
2009-12-24,121
2009-12-28,122
2009-12-29,121
2009-12-30,121
2009-12-31,117
