Date,Rate
2008-01-02,378
2008-01-03,378
2008-01-04,372
2008-01-07,373
2008-01-08,366
2008-01-09,371
2008-01-10,373
2008-01-11,369
2008-01-14,373
2008-01-15,364
2008-01-16,362
2008-01-17,349
2008-01-18,346
2008-01-22,340
2008-01-23,351
2008-01-24,355
2008-01-25,348
2008-01-28,356
2008-01-29,359
2008-01-30,356
2008-01-31,363
2008-02-01,368
2008-02-04,364
2008-02-05,350
2008-02-06,346
2008-02-07,350
2008-02-08,348
2008-02-11,351
2008-02-12,354
2008-02-13,360
2008-02-14,354
2008-02-15,355
2008-02-19,354
2008-02-20,358
2008-02-21,352
2008-02-22,356
2008-02-25,361
2008-02-26,364
2008-02-27,364
2008-02-28,360
2008-02-29,348
2008-03-03,348
2008-03-04,346
2008-03-05,349
2008-03-06,337
2008-03-07,332
2008-03-10,323
2008-03-11,344
2008-03-12,339
2008-03-13,342
2008-03-14,330
2008-03-17,324
2008-03-18,348
2008-03-19,334
2008-03-20,347
2008-03-24,355
2008-03-25,356
2008-03-26,351
2008-03-27,346
2008-03-28,342
2008-03-31,345
2008-04-01,361
2008-04-02,360
2008-04-03,361
2008-04-04,361
2008-04-07,362
2008-04-08,360
2008-04-09,356
2008-04-10,358
2008-04-11,348
2008-04-14,347
2008-04-15,349
2008-04-16,359
2008-04-17,360
2008-04-18,366
2008-04-21,366
2008-04-22,363
2008-04-23,364
2008-04-24,366
2008-04-25,368
2008-04-28,368
2008-04-29,367
2008-04-30,365
2008-05-01,371
2008-05-02,372
2008-05-05,371
2008-05-06,373
2008-05-07,367
2008-05-08,368
2008-05-09,366
2008-05-12,370
2008-05-13,370
2008-05-14,371
2008-05-15,374
2008-05-16,374
2008-05-19,375
2008-05-20,372
2008-05-21,367
2008-05-22,367
2008-05-23,363
2008-05-27,365
2008-05-28,367
2008-05-29,368
2008-05-30,369
2008-06-02,365
2008-06-03,363
2008-06-04,363
2008-06-05,370
2008-06-06,358
2008-06-09,358
2008-06-10,357
2008-06-11,349
2008-06-12,351
2008-06-13,358
2008-06-16,358
2008-06-17,355
2008-06-18,350
2008-06-19,352
2008-06-20,343
2008-06-23,343
2008-06-24,341
2008-06-25,344
2008-06-26,327
2008-06-27,325
2008-06-30,326
2008-07-01,328
