Date,Rate
2008-01-02,71
2008-01-03,71
2008-01-04,70
2008-01-07,70
2008-01-08,69
2008-01-09,70
2008-01-10,70
2008-01-11,70
2008-01-14,70
2008-01-15,69
2008-01-16,68
2008-01-17,66
2008-01-18,65
2008-01-22,64
2008-01-23,66
2008-01-24,67
2008-01-25,66
2008-01-28,67
2008-01-29,68
2008-01-30,67
2008-01-31,69
2008-02-01,69
2008-02-04,69
2008-02-05,66
2008-02-06,65
2008-02-07,66
2008-02-08,66
2008-02-11,66
2008-02-12,67
2008-02-13,68
2008-02-14,67
2008-02-15,67
2008-02-19,67
2008-02-20,68
2008-02-21,66
2008-02-22,67
2008-02-25,68
2008-02-26,69
2008-02-27,69
2008-02-28,68
2008-02-29,66
2008-03-03,66
2008-03-04,65
2008-03-05,66
2008-03-06,64
2008-03-07,63
2008-03-10,61
2008-03-11,65
2008-03-12,64
2008-03-13,64
2008-03-14,62
2008-03-17,61
2008-03-18,66
2008-03-19,63
2008-03-20,66
2008-03-24,67
2008-03-25,67
2008-03-26,66
2008-03-27,65
2008-03-28,64
2008-03-31,65
2008-04-01,68
2008-04-02,68
2008-04-03,68
2008-04-04,68
2008-04-07,68
2008-04-08,68
2008-04-09,67
2008-04-10,68
2008-04-11,66
2008-04-14,65
2008-04-15,66
2008-04-16,68
2008-04-17,68
2008-04-18,69
2008-04-21,69
2008-04-22,68
2008-04-23,69
2008-04-24,69
2008-04-25,70
2008-04-28,69
2008-04-29,69
2008-04-30,69
2008-05-01,70
2008-05-02,70
2008-05-05,70
2008-05-06,70
2008-05-07,69
2008-05-08,70
2008-05-09,69
2008-05-12,70
2008-05-13,70
2008-05-14,70
2008-05-15,71
2008-05-16,71
2008-05-19,71
2008-05-20,70
2008-05-21,69
2008-05-22,69
2008-05-23,68
2008-05-27,69
2008-05-28,69
2008-05-29,70
2008-05-30,70
2008-06-02,69
2008-06-03,69
2008-06-04,69
2008-06-05,70
2008-06-06,68
2008-06-09,68
2008-06-10,67
2008-06-11,66
2008-06-12,66
2008-06-13,68
2008-06-16,68
2008-06-17,67
2008-06-18,66
2008-06-19,66
2008-06-20,65
2008-06-23,65
2008-06-24,64
2008-06-25,65
2008-06-26,62
2008-06-27,61
2008-06-30,61
2008-07-01,62
2008-07-02,60
2008-07-03,60
2008-07-07,59
2008-07-08,61
2008-07-09,58
2008-07-10,59
2008-07-11,57
2008-07-14,56
2008-07-15,55
2008-07-16,58
2008-07-17,60
2008-07-18,60
2008-07-21,60
2008-07-22,61
2008-07-23,62
2008-07-24,59
2008-07-25,59
2008-07-28,57
2008-07-29,60
2008-07-30,62
2008-07-31,60
2008-08-01,60
2008-08-04,58
2008-08-05,62
2008-08-06,62
2008-08-07,60
2008-08-08,63
2008-08-11,64
2008-08-12,62
2008-08-13,62
2008-08-14,63
2008-08-15,63
2008-08-18,61
2008-08-19,60
2008-08-20,61
2008-08-21,61
2008-08-22,63
2008-08-25,60
2008-08-26,61
2008-08-27,62
2008-08-28,63
2008-08-29,62
2008-09-02,61
2008-09-03,61
2008-09-04,57
2008-09-05,58
2008-09-08,60
2008-09-09,56
2008-09-10,57
2008-09-11,58
2008-09-12,59
2008-09-15,52
2008-09-16,54
2008-09-17,47
2008-09-18,54
2008-09-19,59
2008-09-22,54
2008-09-23,51
2008-09-24,51
2008-09-25,54
2008-09-26,54
2008-09-29,40
2008-09-30,48
2008-10-01,48
2008-10-02,41
2008-10-03,39
2008-10-06,33
2008-10-07,25
2008-10-08,23
2008-10-09,15
2008-10-10,14
2008-10-13,26
2008-10-14,25
2008-10-15,14
2008-10-16,19
2008-10-17,18
2008-10-20,23
2008-10-21,20
2008-10-22,13
2008-10-23,14
2008-10-24,11
2008-10-27,9
2008-10-28,18
2008-10-29,17
2008-10-30,19
2008-10-31,21
2008-11-03,21
2008-11-04,26
2008-11-05,19
2008-11-06,14
2008-11-07,17
2008-11-10,16
2008-11-11,14
2008-11-12,9
2008-11-13,15
2008-11-14,11
2008-11-17,9
2008-11-18,10
2008-11-19,6
2008-11-20,4
2008-11-21,6
2008-11-24,9
2008-11-25,10
2008-11-26,12
2008-11-28,13
2008-12-01,7
2008-12-02,9
2008-12-03,11
2008-12-04,9
2008-12-05,11
2008-12-08,15
2008-12-09,13
2008-12-10,14
2008-12-11,11
2008-12-12,12
2008-12-15,11
2008-12-16,15
2008-12-17,14
2008-12-18,12
2008-12-19,12
2008-12-22,11
2008-12-23,10
2008-12-24,11
2008-12-26,11
2008-12-29,11
2008-12-30,13
2008-12-31,14
2009-01-02,17
2009-01-05,16
2009-01-06,17
2009-01-07,14
2009-01-08,15
2009-01-09,13
2009-01-12,11
2009-01-13,11
2009-01-14,9
2009-01-15,9
2009-01-16,9
2009-01-20,6
2009-01-21,9
2009-01-22,8
2009-01-23,8
2009-01-26,8
2009-01-27,9
2009-01-28,11
2009-01-29,9
2009-01-30,8
2009-02-02,8
2009-02-03,8
2009-02-04,8
2009-02-05,9
2009-02-06,11
2009-02-09,11
2009-02-10,8
2009-02-11,8
2009-02-12,8
2009-02-13,8
2009-02-17,5
2009-02-18,5
2009-02-19,5
2009-02-20,4
2009-02-23,3
2009-02-24,5
2009-02-25,4
2009-02-26,4
2009-02-27,3
2009-03-02,2
2009-03-03,2
2009-03-04,2
2009-03-05,2
2009-03-06,2
2009-03-09,1
2009-03-10,3
2009-03-11,3
2009-03-12,4
2009-03-13,4
2009-03-16,4
