Date,Rate
2008-01-02,393
2008-01-03,393
2008-01-04,386
2008-01-07,387
2008-01-08,380
2008-01-09,385
2008-01-10,388
2008-01-11,383
2008-01-14,387
2008-01-15,378
2008-01-16,376
2008-01-17,362
2008-01-18,359
2008-01-22,353
2008-01-23,364
2008-01-24,369
2008-01-25,361
2008-01-28,369
2008-01-29,372
2008-01-30,370
2008-01-31,377
2008-02-01,382
2008-02-04,378
2008-02-05,363
2008-02-06,359
2008-02-07,363
2008-02-08,361
2008-02-11,364
2008-02-12,368
2008-02-13,374
2008-02-14,368
2008-02-15,368
2008-02-19,368
2008-02-20,371
2008-02-21,365
2008-02-22,369
2008-02-25,375
2008-02-26,378
2008-02-27,378
2008-02-28,374
2008-02-29,361
2008-03-03,361
2008-03-04,359
2008-03-05,362
2008-03-06,350
2008-03-07,345
2008-03-10,335
2008-03-11,357
2008-03-12,352
2008-03-13,355
2008-03-14,342
2008-03-17,336
2008-03-18,361
2008-03-19,347
2008-03-20,360
2008-03-24,368
2008-03-25,369
2008-03-26,365
2008-03-27,359
2008-03-28,355
2008-03-31,358
2008-04-01,375
2008-04-02,374
2008-04-03,374
2008-04-04,375
2008-04-07,375
2008-04-08,373
2008-04-09,370
2008-04-10,372
2008-04-11,362
2008-04-14,360
2008-04-15,362
2008-04-16,373
2008-04-17,373
2008-04-18,380
2008-04-21,380
2008-04-22,376
2008-04-23,378
2008-04-24,380
2008-04-25,382
2008-04-28,382
2008-04-29,381
2008-04-30,379
2008-05-01,385
2008-05-02,386
2008-05-05,385
2008-05-06,387
2008-05-07,381
2008-05-08,382
2008-05-09,380
2008-05-12,384
2008-05-13,384
2008-05-14,385
2008-05-15,388
2008-05-16,389
2008-05-19,389
2008-05-20,386
2008-05-21,381
2008-05-22,381
2008-05-23,376
2008-05-27,379
2008-05-28,381
2008-05-29,382
2008-05-30,383
2008-06-02,379
2008-06-03,377
2008-06-04,377
2008-06-05,384
2008-06-06,372
2008-06-09,372
2008-06-10,371
2008-06-11,363
2008-06-12,364
2008-06-13,371
2008-06-16,371
2008-06-17,368
2008-06-18,364
2008-06-19,365
2008-06-20,356
2008-06-23,356
2008-06-24,354
2008-06-25,357
2008-06-26,340
2008-06-27,337
2008-06-30,338
2008-07-01,341
2008-07-02,329
2008-07-03,329
2008-07-07,323
2008-07-08,335
2008-07-09,319
2008-07-10,324
2008-07-11,316
2008-07-14,309
2008-07-15,301
2008-07-16,319
2008-07-17,328
2008-07-18,328
2008-07-21,328
2008-07-22,337
2008-07-23,339
2008-07-24,324
2008-07-25,326
2008-07-28,313
2008-07-29,329
2008-07-30,340
2008-07-31,332
2008-08-01,328
2008-08-04,321
2008-08-05,341
2008-08-06,343
2008-08-07,331
2008-08-08,346
2008-08-11,350
2008-08-12,343
2008-08-13,341
2008-08-14,345
2008-08-15,347
2008-08-18,338
2008-08-19,331
2008-08-20,335
2008-08-21,337
2008-08-22,344
2008-08-25,331
2008-08-26,334
2008-08-27,339
2008-08-28,348
2008-08-29,340
2008-09-02,337
2008-09-03,336
2008-09-04,314
2008-09-05,318
2008-09-08,332
2008-09-09,307
2008-09-10,311
2008-09-11,322
2008-09-12,323
2008-09-15,286
2008-09-16,300
2008-09-17,260
2008-09-18,295
2008-09-19,325
2008-09-22,296
2008-09-23,283
2008-09-24,281
2008-09-25,297
2008-09-26,299
2008-09-29,222
2008-09-30,267
2008-10-01,263
2008-10-02,228
2008-10-03,216
2008-10-06,183
2008-10-07,137
2008-10-08,129
2008-10-09,82
2008-10-10,76
2008-10-13,143
2008-10-14,139
2008-10-15,81
2008-10-16,104
2008-10-17,100
2008-10-20,130
2008-10-21,109
2008-10-22,75
2008-10-23,81
2008-10-24,65
2008-10-27,53
2008-10-28,100
2008-10-29,94
2008-10-30,109
2008-10-31,118
2008-11-03,117
2008-11-04,144
2008-11-05,108
2008-11-06,79
2008-11-07,94
2008-11-10,87
2008-11-11,76
2008-11-12,54
2008-11-13,83
2008-11-14,63
2008-11-17,53
2008-11-18,57
2008-11-19,37
2008-11-20,22
2008-11-21,35
2008-11-24,54
2008-11-25,56
2008-11-26,70
2008-11-28,75
2008-12-01,40
2008-12-02,52
2008-12-03,62
2008-12-04,51
2008-12-05,65
2008-12-08,82
2008-12-09,71
2008-12-10,76
2008-12-11,63
2008-12-12,66
2008-12-15,61
2008-12-16,84
2008-12-17,79
2008-12-18,69
2008-12-19,70
2008-12-22,63
2008-12-23,59
2008-12-24,61
2008-12-26,63
2008-12-29,61
2008-12-30,72
2008-12-31,78
2009-01-02,95
2009-01-05,92
2009-01-06,96
2009-01-07,80
2009-01-08,82
2009-01-09,72
2009-01-12,62
2009-01-13,63
2009-01-14,50
2009-01-15,50
2009-01-16,53
2009-01-20,36
2009-01-21,49
2009-01-22,44
2009-01-23,46
2009-01-26,48
2009-01-27,51
2009-01-28,64
2009-01-29,51
2009-01-30,44
2009-02-02,43
2009-02-03,48
2009-02-04,46
2009-02-05,51
2009-02-06,61
2009-02-09,62
2009-02-10,44
2009-02-11,46
2009-02-12,47
2009-02-13,44
2009-02-17,32
2009-02-18,31
2009-02-19,29
2009-02-20,26
2009-02-23,20
2009-02-24,27
2009-02-25,25
2009-02-26,22
2009-02-27,19
2009-03-02,13
2009-03-03,12
2009-03-04,15
2009-03-05,11
2009-03-06,11
2009-03-09,10
2009-03-10,16
2009-03-11,16
2009-03-12,22
2009-03-13,23
2009-03-16,23
2009-03-17,29
2009-03-18,33
2009-03-19,30
2009-03-20,26
2009-03-23,42
2009-03-24,37
2009-03-25,39
2009-03-26,46
2009-03-27,40
2009-03-30,31
2009-03-31,34
2009-04-01,38
2009-04-02,47
2009-04-03,50
2009-04-06,47
2009-04-07,40
2009-04-08,43
2009-04-09,56
2009-04-13,57
2009-04-14,50
2009-04-15,54
2009-04-16,60
2009-04-17,62
2009-04-20,46
2009-04-21,53
2009-04-22,50
2009-04-23,54
2009-04-24,60
2009-04-27,56
2009-04-28,55
2009-04-29,63
2009-04-30,63
2009-05-01,65
2009-05-04,81
2009-05-05,79
2009-05-06,87
2009-05-07,81
2009-05-08,93
2009-05-11,82
2009-05-12,81
2009-05-13,68
2009-05-14,73
2009-05-15,68
2009-05-18,82
2009-05-19,81
2009-05-20,79
2009-05-21,71
2009-05-22,70
2009-05-26,82
2009-05-27,73
2009-05-28,80
2009-05-29,87
2009-06-01,101
2009-06-02,103
2009-06-03,95
2009-06-04,101
2009-06-05,100
2009-06-08,99
2009-06-09,101
2009-06-10,99
2009-06-11,103
2009-06-12,104
2009-06-15,90
2009-06-16,83
2009-06-17,82
2009-06-18,87
2009-06-19,88
2009-06-22,73
2009-06-23,74
2009-06-24,77
2009-06-25,88
2009-06-26,87
2009-06-29,92
2009-06-30,87
2009-07-01,90
2009-07-02,75
2009-07-06,76
2009-07-07,67
2009-07-08,66
2009-07-09,68
2009-07-10,66
2009-07-13,77
2009-07-14,80
2009-07-15,95
2009-07-16,100
2009-07-17,100
2009-07-20,107
2009-07-21,109
2009-07-22,109
2009-07-23,123
2009-07-24,125
2009-07-27,127
2009-07-28,126
2009-07-29,123
2009-07-30,131
2009-07-31,131
2009-08-03,142
2009-08-04,144
2009-08-05,142
2009-08-06,138
2009-08-07,148
2009-08-10,145
2009-08-11,136
2009-08-12,144
2009-08-13,149
2009-08-14,143
2009-08-17,126
2009-08-18,133
2009-08-19,138
2009-08-20,145
2009-08-21,159
2009-08-24,159
2009-08-25,161
2009-08-26,161
2009-08-27,163
2009-08-28,162
2009-08-31,155
2009-09-01,139
2009-09-02,136
2009-09-03,142
2009-09-04,152
2009-09-08,159
2009-09-09,165
2009-09-10,173
2009-09-11,172
2009-09-14,177
2009-09-15,180
2009-09-16,192
2009-09-17,190
2009-09-18,192
2009-09-21,189
2009-09-22,195
2009-09-23,186
2009-09-24,178
2009-09-25,173
2009-09-28,188
2009-09-29,186
2009-09-30,183
2009-10-01,162
2009-10-02,159
2009-10-05,170
2009-10-06,181
2009-10-07,184
2009-10-08,190
2009-10-09,194
2009-10-12,198
2009-10-13,196
2009-10-14,211
2009-10-15,214
2009-10-16,207
2009-10-19,215
2009-10-20,210
2009-10-21,202
2009-10-22,211
2009-10-23,201
2009-10-26,191
2009-10-27,188
2009-10-28,172
2009-10-29,190
2009-10-30,167
2009-11-02,172
2009-11-03,174
2009-11-04,175
2009-11-05,191
2009-11-06,193
2009-11-09,211
2009-11-10,211
2009-11-11,216
2009-11-12,207
2009-11-13,212
2009-11-16,224
2009-11-17,225
2009-11-18,224
2009-11-19,213
2009-11-20,210
2009-11-23,222
2009-11-24,221
2009-11-25,225
2009-11-27,210
2009-11-30,213
2009-12-01,224
2009-12-02,224
2009-12-03,217
2009-12-04,221
2009-12-07,219
2009-12-08,210
2009-12-09,214
2009-12-10,219
2009-12-11,222
2009-12-14,228
2009-12-15,223
2009-12-16,224
2009-12-17,214
2009-12-18,219
2009-12-21,228
2009-12-22,231
2009-12-23,233
2009-12-24,237
2009-12-28,238
2009-12-29,237
2009-12-30,237
2009-12-31,229
