Date,Rate
2008-01-02,402
2008-01-03,402
2008-01-04,395
2008-01-07,396
2008-01-08,390
2008-01-09,395
2008-01-10,397
2008-01-11,393
2008-01-14,396
2008-01-15,387
2008-01-16,385
2008-01-17,371
2008-01-18,367
2008-01-22,361
2008-01-23,373
2008-01-24,378
2008-01-25,370
2008-01-28,378
2008-01-29,381
2008-01-30,379
2008-01-31,386
2008-02-01,391
2008-02-04,387
2008-02-05,372
2008-02-06,368
2008-02-07,372
2008-02-08,370
2008-02-11,373
2008-02-12,377
2008-02-13,383
2008-02-14,377
2008-02-15,377
2008-02-19,377
2008-02-20,380
2008-02-21,374
2008-02-22,378
2008-02-25,384
2008-02-26,387
2008-02-27,387
2008-02-28,383
2008-02-29,370
2008-03-03,370
2008-03-04,368
2008-03-05,371
2008-03-06,358
2008-03-07,353
2008-03-10,343
2008-03-11,366
2008-03-12,360
2008-03-13,363
2008-03-14,351
2008-03-17,345
2008-03-18,370
2008-03-19,356
2008-03-20,369
2008-03-24,377
2008-03-25,378
2008-03-26,374
2008-03-27,368
2008-03-28,363
2008-03-31,366
2008-04-01,384
2008-04-02,383
2008-04-03,384
2008-04-04,384
2008-04-07,385
2008-04-08,382
2008-04-09,379
2008-04-10,381
2008-04-11,371
2008-04-14,369
2008-04-15,371
2008-04-16,382
2008-04-17,382
2008-04-18,390
2008-04-21,389
2008-04-22,386
2008-04-23,387
2008-04-24,389
2008-04-25,392
2008-04-28,391
2008-04-29,390
2008-04-30,388
2008-05-01,395
2008-05-02,396
2008-05-05,394
2008-05-06,397
2008-05-07,390
2008-05-08,392
2008-05-09,389
2008-05-12,393
2008-05-13,393
2008-05-14,394
2008-05-15,398
2008-05-16,398
2008-05-19,398
2008-05-20,396
2008-05-21,390
2008-05-22,391
2008-05-23,386
2008-05-27,388
2008-05-28,390
2008-05-29,392
2008-05-30,392
2008-06-02,388
2008-06-03,386
2008-06-04,386
2008-06-05,393
2008-06-06,381
2008-06-09,381
2008-06-10,380
2008-06-11,372
2008-06-12,373
2008-06-13,380
2008-06-16,381
2008-06-17,377
2008-06-18,373
2008-06-19,374
2008-06-20,364
2008-06-23,364
2008-06-24,363
2008-06-25,366
2008-06-26,348
2008-06-27,346
2008-06-30,346
2008-07-01,349
2008-07-02,337
2008-07-03,337
2008-07-07,331
2008-07-08,343
2008-07-09,327
2008-07-10,332
2008-07-11,324
2008-07-14,317
2008-07-15,308
2008-07-16,327
2008-07-17,336
2008-07-18,336
2008-07-21,336
2008-07-22,345
2008-07-23,348
2008-07-24,331
2008-07-25,334
2008-07-28,320
2008-07-29,337
2008-07-30,349
2008-07-31,340
2008-08-01,336
2008-08-04,329
2008-08-05,349
2008-08-06,351
2008-08-07,339
2008-08-08,355
2008-08-11,359
2008-08-12,351
2008-08-13,349
2008-08-14,353
2008-08-15,356
2008-08-18,346
2008-08-19,339
2008-08-20,344
2008-08-21,345
2008-08-22,353
2008-08-25,339
2008-08-26,342
2008-08-27,347
2008-08-28,357
2008-08-29,348
2008-09-02,345
2008-09-03,344
2008-09-04,322
2008-09-05,325
2008-09-08,340
2008-09-09,314
2008-09-10,319
2008-09-11,329
2008-09-12,331
2008-09-15,293
2008-09-16,307
2008-09-17,266
2008-09-18,302
2008-09-19,333
2008-09-22,303
2008-09-23,290
2008-09-24,288
2008-09-25,304
2008-09-26,307
2008-09-29,227
2008-09-30,274
2008-10-01,270
2008-10-02,234
2008-10-03,221
2008-10-06,188
2008-10-07,141
2008-10-08,133
2008-10-09,84
2008-10-10,78
2008-10-13,146
2008-10-14,142
2008-10-15,83
2008-10-16,106
2008-10-17,102
2008-10-20,133
2008-10-21,112
2008-10-22,77
2008-10-23,83
2008-10-24,67
2008-10-27,54
2008-10-28,102
2008-10-29,96
2008-10-30,111
2008-10-31,121
2008-11-03,119
2008-11-04,148
2008-11-05,110
2008-11-06,81
2008-11-07,96
2008-11-10,89
2008-11-11,78
2008-11-12,55
2008-11-13,85
2008-11-14,65
2008-11-17,55
2008-11-18,58
2008-11-19,38
2008-11-20,23
2008-11-21,36
2008-11-24,55
2008-11-25,57
2008-11-26,72
2008-11-28,77
2008-12-01,41
2008-12-02,54
2008-12-03,64
2008-12-04,52
2008-12-05,66
2008-12-08,84
2008-12-09,73
2008-12-10,78
2008-12-11,65
2008-12-12,68
2008-12-15,63
2008-12-16,86
2008-12-17,81
2008-12-18,71
2008-12-19,72
2008-12-22,64
2008-12-23,60
2008-12-24,62
2008-12-26,65
2008-12-29,63
2008-12-30,74
2008-12-31,80
2009-01-02,97
2009-01-05,94
2009-01-06,99
2009-01-07,82
2009-01-08,84
2009-01-09,73
2009-01-12,63
2009-01-13,64
2009-01-14,51
2009-01-15,52
2009-01-16,54
2009-01-20,37
2009-01-21,50
2009-01-22,45
2009-01-23,47
2009-01-26,49
2009-01-27,52
2009-01-28,65
2009-01-29,52
2009-01-30,45
2009-02-02,44
2009-02-03,50
2009-02-04,47
2009-02-05,53
2009-02-06,63
2009-02-09,63
2009-02-10,45
2009-02-11,48
2009-02-12,48
2009-02-13,45
2009-02-17,32
2009-02-18,32
2009-02-19,29
2009-02-20,27
2009-02-23,21
2009-02-24,28
2009-02-25,26
2009-02-26,23
2009-02-27,19
2009-03-02,13
2009-03-03,13
2009-03-04,15
2009-03-05,11
2009-03-06,11
2009-03-09,10
2009-03-10,16
2009-03-11,17
2009-03-12,22
2009-03-13,24
2009-03-16,23
2009-03-17,29
2009-03-18,34
2009-03-19,31
2009-03-20,27
2009-03-23,44
2009-03-24,38
2009-03-25,40
2009-03-26,47
2009-03-27,41
2009-03-30,32
2009-03-31,35
2009-04-01,39
2009-04-02,48
2009-04-03,51
2009-04-06,48
