Date,Rate
2008-01-02,153
2008-01-03,153
2008-01-04,150
2008-01-07,151
2008-01-08,148
2008-01-09,150
2008-01-10,151
2008-01-11,149
2008-01-14,151
2008-01-15,147
2008-01-16,146
2008-01-17,141
2008-01-18,140
2008-01-22,137
2008-01-23,142
2008-01-24,144
2008-01-25,141
2008-01-28,144
2008-01-29,145
2008-01-30,144
2008-01-31,147
2008-02-01,149
2008-02-04,147
2008-02-05,141
2008-02-06,140
2008-02-07,141
2008-02-08,141
2008-02-11,142
2008-02-12,143
2008-02-13,146
2008-02-14,143
2008-02-15,143
2008-02-19,143
2008-02-20,145
2008-02-21,142
2008-02-22,144
2008-02-25,146
2008-02-26,147
2008-02-27,147
2008-02-28,146
2008-02-29,141
2008-03-03,141
2008-03-04,140
2008-03-05,141
2008-03-06,136
2008-03-07,134
2008-03-10,130
2008-03-11,139
2008-03-12,137
2008-03-13,138
2008-03-14,133
2008-03-17,131
2008-03-18,141
2008-03-19,135
2008-03-20,140
2008-03-24,143
2008-03-25,144
2008-03-26,142
2008-03-27,140
2008-03-28,138
2008-03-31,139
2008-04-01,146
2008-04-02,146
2008-04-03,146
2008-04-04,146
2008-04-07,146
2008-04-08,145
2008-04-09,144
2008-04-10,145
2008-04-11,141
2008-04-14,140
2008-04-15,141
2008-04-16,145
2008-04-17,145
2008-04-18,148
2008-04-21,148
2008-04-22,147
2008-04-23,147
2008-04-24,148
2008-04-25,149
2008-04-28,149
2008-04-29,148
2008-04-30,148
2008-05-01,150
2008-05-02,150
2008-05-05,150
2008-05-06,151
2008-05-07,148
2008-05-08,149
2008-05-09,148
2008-05-12,149
2008-05-13,149
2008-05-14,150
2008-05-15,151
2008-05-16,151
2008-05-19,151
2008-05-20,150
2008-05-21,148
2008-05-22,149
2008-05-23,147
2008-05-27,148
2008-05-28,148
2008-05-29,149
2008-05-30,149
2008-06-02,148
2008-06-03,147
2008-06-04,147
2008-06-05,150
2008-06-06,145
2008-06-09,145
2008-06-10,144
2008-06-11,141
2008-06-12,142
2008-06-13,145
2008-06-16,145
2008-06-17,143
2008-06-18,142
2008-06-19,142
2008-06-20,139
2008-06-23,139
2008-06-24,138
2008-06-25,139
2008-06-26,132
2008-06-27,131
2008-06-30,132
2008-07-01,133
2008-07-02,128
2008-07-03,128
2008-07-07,126
2008-07-08,130
2008-07-09,124
2008-07-10,126
2008-07-11,123
2008-07-14,120
2008-07-15,117
2008-07-16,124
2008-07-17,128
2008-07-18,128
2008-07-21,128
2008-07-22,131
2008-07-23,132
2008-07-24,126
2008-07-25,127
2008-07-28,122
2008-07-29,128
2008-07-30,133
2008-07-31,129
2008-08-01,128
2008-08-04,125
