Date,Rate
2008-01-02,105
2008-01-03,105
2008-01-04,103
2008-01-07,103
2008-01-08,102
2008-01-09,103
2008-01-10,104
2008-01-11,102
2008-01-14,103
2008-01-15,101
2008-01-16,100
2008-01-17,97
2008-01-18,96
2008-01-22,94
2008-01-23,97
2008-01-24,99
2008-01-25,96
2008-01-28,99
2008-01-29,99
2008-01-30,99
2008-01-31,101
2008-02-01,102
2008-02-04,101
2008-02-05,97
2008-02-06,96
2008-02-07,97
2008-02-08,97
2008-02-11,97
2008-02-12,98
2008-02-13,100
2008-02-14,98
2008-02-15,98
2008-02-19,98
2008-02-20,99
2008-02-21,98
2008-02-22,99
2008-02-25,100
2008-02-26,101
2008-02-27,101
2008-02-28,100
2008-02-29,96
2008-03-03,97
2008-03-04,96
2008-03-05,97
2008-03-06,93
2008-03-07,92
2008-03-10,89
2008-03-11,95
2008-03-12,94
2008-03-13,95
2008-03-14,91
2008-03-17,90
2008-03-18,96
2008-03-19,93
2008-03-20,96
2008-03-24,98
2008-03-25,99
2008-03-26,98
2008-03-27,96
2008-03-28,95
2008-03-31,96
2008-04-01,100
2008-04-02,100
2008-04-03,100
2008-04-04,100
2008-04-07,100
2008-04-08,100
2008-04-09,99
2008-04-10,99
2008-04-11,97
2008-04-14,96
2008-04-15,97
2008-04-16,100
2008-04-17,100
2008-04-18,102
2008-04-21,102
2008-04-22,101
2008-04-23,101
2008-04-24,102
2008-04-25,102
2008-04-28,102
2008-04-29,102
2008-04-30,101
2008-05-01,103
2008-05-02,103
2008-05-05,103
2008-05-06,104
2008-05-07,102
2008-05-08,102
2008-05-09,102
2008-05-12,103
2008-05-13,103
2008-05-14,103
2008-05-15,104
2008-05-16,104
2008-05-19,104
2008-05-20,103
2008-05-21,102
2008-05-22,102
2008-05-23,101
2008-05-27,101
2008-05-28,102
2008-05-29,102
2008-05-30,102
2008-06-02,101
2008-06-03,101
2008-06-04,101
2008-06-05,103
2008-06-06,99
2008-06-09,99
2008-06-10,99
2008-06-11,97
2008-06-12,97
2008-06-13,99
2008-06-16,99
2008-06-17,98
2008-06-18,97
2008-06-19,98
2008-06-20,95
2008-06-23,95
2008-06-24,95
2008-06-25,96
2008-06-26,91
2008-06-27,90
2008-06-30,90
2008-07-01,91
2008-07-02,88
2008-07-03,88
2008-07-07,86
2008-07-08,90
2008-07-09,85
2008-07-10,87
2008-07-11,84
2008-07-14,83
2008-07-15,80
2008-07-16,85
2008-07-17,88
2008-07-18,88
2008-07-21,88
2008-07-22,90
2008-07-23,91
2008-07-24,86
2008-07-25,87
2008-07-28,84
2008-07-29,88
2008-07-30,91
2008-07-31,89
2008-08-01,88
2008-08-04,86
2008-08-05,91
2008-08-06,92
2008-08-07,88
2008-08-08,93
2008-08-11,94
2008-08-12,92
2008-08-13,91
2008-08-14,92
2008-08-15,93
2008-08-18,90
2008-08-19,89
2008-08-20,90
2008-08-21,90
2008-08-22,92
2008-08-25,89
2008-08-26,89
2008-08-27,91
2008-08-28,93
2008-08-29,91
2008-09-02,90
2008-09-03,90
2008-09-04,84
2008-09-05,85
2008-09-08,89
2008-09-09,82
2008-09-10,83
2008-09-11,86
2008-09-12,86
2008-09-15,76
2008-09-16,80
2008-09-17,69
2008-09-18,79
2008-09-19,87
2008-09-22,79
2008-09-23,76
2008-09-24,75
2008-09-25,79
