Date,Rate
2008-01-02,19
2008-01-03,19
2008-01-04,18
2008-01-07,18
2008-01-08,18
2008-01-09,18
2008-01-10,18
2008-01-11,18
2008-01-14,18
2008-01-15,18
2008-01-16,18
2008-01-17,17
2008-01-18,17
2008-01-22,17
2008-01-23,17
2008-01-24,18
2008-01-25,17
2008-01-28,18
2008-01-29,18
2008-01-30,18
2008-01-31,18
2008-02-01,18
2008-02-04,18
2008-02-05,17
2008-02-06,17
2008-02-07,17
2008-02-08,17
2008-02-11,17
2008-02-12,17
2008-02-13,18
2008-02-14,17
2008-02-15,17
2008-02-19,17
2008-02-20,18
2008-02-21,17
2008-02-22,18
2008-02-25,18
2008-02-26,18
2008-02-27,18
2008-02-28,18
2008-02-29,17
2008-03-03,17
2008-03-04,17
2008-03-05,17
2008-03-06,17
2008-03-07,16
2008-03-10,16
2008-03-11,17
2008-03-12,17
2008-03-13,17
2008-03-14,16
2008-03-17,16
2008-03-18,17
2008-03-19,16
2008-03-20,17
2008-03-24,17
2008-03-25,18
2008-03-26,17
2008-03-27,17
2008-03-28,17
2008-03-31,17
2008-04-01,18
2008-04-02,18
2008-04-03,18
2008-04-04,18
2008-04-07,18
2008-04-08,18
2008-04-09,18
2008-04-10,18
2008-04-11,17
2008-04-14,17
2008-04-15,17
2008-04-16,18
2008-04-17,18
2008-04-18,18
2008-04-21,18
2008-04-22,18
2008-04-23,18
2008-04-24,18
2008-04-25,18
2008-04-28,18
2008-04-29,18
2008-04-30,18
2008-05-01,18
2008-05-02,18
2008-05-05,18
2008-05-06,18
2008-05-07,18
2008-05-08,18
2008-05-09,18
2008-05-12,18
2008-05-13,18
2008-05-14,18
2008-05-15,18
2008-05-16,18
2008-05-19,18
2008-05-20,18
2008-05-21,18
2008-05-22,18
2008-05-23,18
2008-05-27,18
2008-05-28,18
2008-05-29,18
2008-05-30,18
2008-06-02,18
2008-06-03,18
2008-06-04,18
2008-06-05,18
2008-06-06,18
2008-06-09,18
2008-06-10,18
2008-06-11,17
2008-06-12,17
2008-06-13,18
2008-06-16,18
2008-06-17,17
2008-06-18,17
2008-06-19,17
2008-06-20,17
2008-06-23,17
2008-06-24,17
2008-06-25,17
2008-06-26,16
2008-06-27,16
2008-06-30,16
2008-07-01,16
2008-07-02,16
2008-07-03,16
2008-07-07,15
2008-07-08,16
2008-07-09,15
2008-07-10,15
2008-07-11,15
2008-07-14,15
2008-07-15,14
2008-07-16,15
2008-07-17,16
2008-07-18,16
2008-07-21,16
2008-07-22,16
2008-07-23,16
2008-07-24,15
2008-07-25,15
2008-07-28,15
2008-07-29,16
2008-07-30,16
2008-07-31,16
2008-08-01,16
2008-08-04,15
2008-08-05,16
2008-08-06,16
2008-08-07,16
2008-08-08,16
2008-08-11,17
2008-08-12,16
2008-08-13,16
2008-08-14,16
2008-08-15,16
2008-08-18,16
2008-08-19,16
2008-08-20,16
2008-08-21,16
2008-08-22,16
2008-08-25,16
2008-08-26,16
2008-08-27,16
2008-08-28,17
2008-08-29,16
2008-09-02,16
2008-09-03,16
2008-09-04,15
2008-09-05,15
2008-09-08,16
2008-09-09,14
2008-09-10,15
2008-09-11,15
2008-09-12,15
2008-09-15,13
2008-09-16,14
2008-09-17,12
2008-09-18,14
2008-09-19,15
2008-09-22,14
2008-09-23,13
2008-09-24,13
2008-09-25,14
2008-09-26,14
2008-09-29,10
2008-09-30,13
2008-10-01,12
2008-10-02,11
2008-10-03,10
2008-10-06,8
2008-10-07,6
2008-10-08,6
2008-10-09,4
2008-10-10,3
2008-10-13,6
2008-10-14,6
2008-10-15,3
2008-10-16,5
2008-10-17,4
2008-10-20,6
2008-10-21,5
2008-10-22,3
2008-10-23,3
2008-10-24,3
2008-10-27,2
2008-10-28,4
2008-10-29,4
2008-10-30,5
2008-10-31,5
2008-11-03,5
2008-11-04,7
2008-11-05,5
2008-11-06,3
2008-11-07,4
2008-11-10,4
2008-11-11,3
2008-11-12,2
2008-11-13,4
2008-11-14,3
2008-11-17,2
2008-11-18,2
2008-11-19,1
2008-11-20,1
2008-11-21,1
2008-11-24,2
2008-11-25,2
2008-11-26,3
2008-11-28,3
2008-12-01,1
2008-12-02,2
2008-12-03,3
2008-12-04,2
2008-12-05,3
2008-12-08,4
2008-12-09,3
2008-12-10,3
2008-12-11,3
2008-12-12,3
2008-12-15,3
2008-12-16,4
2008-12-17,3
2008-12-18,3
2008-12-19,3
2008-12-22,3
2008-12-23,2
2008-12-24,2
2008-12-26,3
2008-12-29,3
2008-12-30,3
2008-12-31,3
2009-01-02,4
2009-01-05,4
2009-01-06,4
2009-01-07,3
2009-01-08,4
2009-01-09,3
2009-01-12,3
2009-01-13,3
2009-01-14,2
2009-01-15,2
2009-01-16,2
2009-01-20,1
2009-01-21,2
2009-01-22,2
2009-01-23,2
2009-01-26,2
2009-01-27,2
2009-01-28,3
2009-01-29,2
2009-01-30,2
2009-02-02,2
2009-02-03,2
2009-02-04,2
2009-02-05,2
2009-02-06,3
2009-02-09,3
2009-02-10,2
2009-02-11,2
2009-02-12,2
2009-02-13,2
2009-02-17,1
2009-02-18,1
2009-02-19,1
2009-02-20,1
2009-02-23,1
2009-02-24,1
2009-02-25,1
2009-02-26,1
2009-02-27,0
2009-03-02,0
2009-03-03,0
2009-03-04,0
2009-03-05,0
2009-03-06,0
2009-03-09,0
2009-03-10,0
2009-03-11,0
2009-03-12,1
2009-03-13,1
2009-03-16,1
2009-03-17,1
2009-03-18,1
2009-03-19,1
2009-03-20,1
2009-03-23,2
2009-03-24,1
2009-03-25,1
2009-03-26,2
2009-03-27,1
2009-03-30,1
2009-03-31,1
2009-04-01,1
2009-04-02,2
2009-04-03,2
2009-04-06,2
2009-04-07,1
2009-04-08,2
2009-04-09,2
2009-04-13,2
2009-04-14,2
2009-04-15,2
2009-04-16,2
2009-04-17,3
2009-04-20,2
2009-04-21,2
2009-04-22,2
2009-04-23,2
2009-04-24,2
2009-04-27,2
2009-04-28,2
2009-04-29,3
2009-04-30,3
2009-05-01,3
2009-05-04,3
2009-05-05,3
2009-05-06,4
2009-05-07,3
2009-05-08,4
2009-05-11,4
2009-05-12,3
2009-05-13,3
2009-05-14,3
2009-05-15,3
2009-05-18,4
2009-05-19,3
2009-05-20,3
2009-05-21,3
2009-05-22,3
2009-05-26,4
2009-05-27,3
2009-05-28,3
2009-05-29,4
2009-06-01,4
2009-06-02,5
2009-06-03,4
2009-06-04,4
2009-06-05,4
2009-06-08,4
2009-06-09,4
2009-06-10,4
2009-06-11,5
2009-06-12,5
2009-06-15,4
2009-06-16,4
2009-06-17,4
2009-06-18,4
2009-06-19,4
2009-06-22,3
2009-06-23,3
2009-06-24,3
2009-06-25,4
2009-06-26,4
2009-06-29,4
2009-06-30,4
2009-07-01,4
2009-07-02,3
2009-07-06,3
2009-07-07,3
2009-07-08,3
2009-07-09,3
2009-07-10,3
2009-07-13,3
2009-07-14,3
2009-07-15,4
2009-07-16,4
2009-07-17,4
2009-07-20,5
2009-07-21,5
2009-07-22,5
2009-07-23,6
2009-07-24,6
2009-07-27,6
2009-07-28,6
2009-07-29,6
2009-07-30,6
2009-07-31,6
2009-08-03,6
2009-08-04,7
2009-08-05,6
2009-08-06,6
2009-08-07,7
2009-08-10,7
2009-08-11,6
2009-08-12,7
2009-08-13,7
2009-08-14,7
2009-08-17,6
2009-08-18,6
2009-08-19,6
2009-08-20,7
2009-08-21,7
2009-08-24,7
2009-08-25,7
2009-08-26,7
2009-08-27,7
2009-08-28,7
2009-08-31,7
2009-09-01,6
2009-09-02,6
2009-09-03,6
2009-09-04,7
2009-09-08,7
2009-09-09,8
2009-09-10,8
2009-09-11,8
2009-09-14,8
2009-09-15,8
2009-09-16,9
2009-09-17,9
2009-09-18,9
2009-09-21,9
2009-09-22,9
2009-09-23,9
2009-09-24,8
2009-09-25,8
2009-09-28,9
2009-09-29,9
2009-09-30,8
2009-10-01,7
2009-10-02,7
2009-10-05,8
2009-10-06,8
2009-10-07,8
2009-10-08,9
2009-10-09,9
2009-10-12,9
2009-10-13,9
2009-10-14,10
2009-10-15,10
2009-10-16,10
2009-10-19,10
2009-10-20,10
2009-10-21,9
2009-10-22,10
2009-10-23,9
2009-10-26,9
2009-10-27,9
2009-10-28,8
2009-10-29,9
2009-10-30,8
2009-11-02,8
2009-11-03,8
2009-11-04,8
2009-11-05,9
2009-11-06,9
2009-11-09,10
2009-11-10,10
2009-11-11,10
2009-11-12,10
2009-11-13,10
2009-11-16,10
2009-11-17,10
2009-11-18,10
2009-11-19,10
2009-11-20,10
2009-11-23,10
2009-11-24,10
2009-11-25,11
2009-11-27,10
2009-11-30,10
2009-12-01,10
2009-12-02,10
2009-12-03,10
2009-12-04,10
2009-12-07,10
2009-12-08,10
2009-12-09,10
2009-12-10,10
2009-12-11,10
2009-12-14,11
2009-12-15,10
2009-12-16,10
2009-12-17,10
2009-12-18,10
2009-12-21,11
2009-12-22,11
2009-12-23,11
2009-12-24,11
2009-12-28,11
2009-12-29,11
2009-12-30,11
2009-12-31,11
