Date,Rate
2008-01-02,354
2008-01-03,354
2008-01-04,348
2008-01-07,349
2008-01-08,343
2008-01-09,347
2008-01-10,350
2008-01-11,346
2008-01-14,349
2008-01-15,341
2008-01-16,339
2008-01-17,327
2008-01-18,324
2008-01-22,318
2008-01-23,328
2008-01-24,333
2008-01-25,326
2008-01-28,333
2008-01-29,336
2008-01-30,334
2008-01-31,340
2008-02-01,344
2008-02-04,341
2008-02-05,328
2008-02-06,324
2008-02-07,328
2008-02-08,326
2008-02-11,329
2008-02-12,332
2008-02-13,337
2008-02-14,332
2008-02-15,332
2008-02-19,332
2008-02-20,335
2008-02-21,330
2008-02-22,333
2008-02-25,338
2008-02-26,341
2008-02-27,341
2008-02-28,337
2008-02-29,326
2008-03-03,326
2008-03-04,324
2008-03-05,327
2008-03-06,316
2008-03-07,311
2008-03-10,302
2008-03-11,322
2008-03-12,317
2008-03-13,320
2008-03-14,309
2008-03-17,304
2008-03-18,326
2008-03-19,313
2008-03-20,325
2008-03-24,332
2008-03-25,333
2008-03-26,329
2008-03-27,324
2008-03-28,320
2008-03-31,323
2008-04-01,338
2008-04-02,337
2008-04-03,338
2008-04-04,338
2008-04-07,339
2008-04-08,337
2008-04-09,333
2008-04-10,335
2008-04-11,326
2008-04-14,325
2008-04-15,327
2008-04-16,336
2008-04-17,337
2008-04-18,343
2008-04-21,343
2008-04-22,340
2008-04-23,341
2008-04-24,343
2008-04-25,345
2008-04-28,345
2008-04-29,343
2008-04-30,342
2008-05-01,348
2008-05-02,348
2008-05-05,347
2008-05-06,349
2008-05-07,344
2008-05-08,345
2008-05-09,343
2008-05-12,346
2008-05-13,346
2008-05-14,347
2008-05-15,350
2008-05-16,351
2008-05-19,351
2008-05-20,348
2008-05-21,343
2008-05-22,344
2008-05-23,340
2008-05-27,342
2008-05-28,343
2008-05-29,345
2008-05-30,346
2008-06-02,342
2008-06-03,340
2008-06-04,340
2008-06-05,346
2008-06-06,335
2008-06-09,336
2008-06-10,335
2008-06-11,327
2008-06-12,329
2008-06-13,335
2008-06-16,335
2008-06-17,332
2008-06-18,328
2008-06-19,330
2008-06-20,321
2008-06-23,321
2008-06-24,320
2008-06-25,322
2008-06-26,307
2008-06-27,304
2008-06-30,305
2008-07-01,307
2008-07-02,296
2008-07-03,297
2008-07-07,292
2008-07-08,302
2008-07-09,288
2008-07-10,292
2008-07-11,285
2008-07-14,279
2008-07-15,271
2008-07-16,288
2008-07-17,296
2008-07-18,296
2008-07-21,296
2008-07-22,304
2008-07-23,306
2008-07-24,292
2008-07-25,295
2008-07-28,282
2008-07-29,297
2008-07-30,307
2008-07-31,299
2008-08-01,296
2008-08-04,290
2008-08-05,307
2008-08-06,309
2008-08-07,299
2008-08-08,312
2008-08-11,316
2008-08-12,309
2008-08-13,308
2008-08-14,311
2008-08-15,313
2008-08-18,305
2008-08-19,299
2008-08-20,303
2008-08-21,304
2008-08-22,311
2008-08-25,299
2008-08-26,301
2008-08-27,306
2008-08-28,314
2008-08-29,306
2008-09-02,304
2008-09-03,303
2008-09-04,284
2008-09-05,287
2008-09-08,299
2008-09-09,277
2008-09-10,281
2008-09-11,290
2008-09-12,291
2008-09-15,258
2008-09-16,271
2008-09-17,235
2008-09-18,266
2008-09-19,293
2008-09-22,267
2008-09-23,255
2008-09-24,254
2008-09-25,268
2008-09-26,270
2008-09-29,200
2008-09-30,241
2008-10-01,238
2008-10-02,206
2008-10-03,195
2008-10-06,165
2008-10-07,124
2008-10-08,117
2008-10-09,74
2008-10-10,69
2008-10-13,129
2008-10-14,125
2008-10-15,73
2008-10-16,94
2008-10-17,90
2008-10-20,117
2008-10-21,98
2008-10-22,68
2008-10-23,73
2008-10-24,59
2008-10-27,47
2008-10-28,90
2008-10-29,84
2008-10-30,98
2008-10-31,107
2008-11-03,105
2008-11-04,130
2008-11-05,97
2008-11-06,71
2008-11-07,85
2008-11-10,79
2008-11-11,69
2008-11-12,49
2008-11-13,75
2008-11-14,57
2008-11-17,48
2008-11-18,51
2008-11-19,33
2008-11-20,20
2008-11-21,31
2008-11-24,48
2008-11-25,51
2008-11-26,63
2008-11-28,67
2008-12-01,36
2008-12-02,47
2008-12-03,56
2008-12-04,46
2008-12-05,58
2008-12-08,74
2008-12-09,64
2008-12-10,69
2008-12-11,57
2008-12-12,60
2008-12-15,55
2008-12-16,76
2008-12-17,71
2008-12-18,62
2008-12-19,63
2008-12-22,56
2008-12-23,53
2008-12-24,55
2008-12-26,57
2008-12-29,55
2008-12-30,65
2008-12-31,71
2009-01-02,85
2009-01-05,83
2009-01-06,87
2009-01-07,72
2009-01-08,74
2009-01-09,65
2009-01-12,56
2009-01-13,56
2009-01-14,45
2009-01-15,45
2009-01-16,48
2009-01-20,33
2009-01-21,44
2009-01-22,40
2009-01-23,41
2009-01-26,43
2009-01-27,46
2009-01-28,57
2009-01-29,46
2009-01-30,39
2009-02-02,39
2009-02-03,44
2009-02-04,41
2009-02-05,46
2009-02-06,55
2009-02-09,56
2009-02-10,40
2009-02-11,42
2009-02-12,42
2009-02-13,40
2009-02-17,28
2009-02-18,28
2009-02-19,26
2009-02-20,24
2009-02-23,18
2009-02-24,25
2009-02-25,23
2009-02-26,20
2009-02-27,17
2009-03-02,12
2009-03-03,11
2009-03-04,13
2009-03-05,9
2009-03-06,10
2009-03-09,9
2009-03-10,14
2009-03-11,15
2009-03-12,20
2009-03-13,21
2009-03-16,20
2009-03-17,26
2009-03-18,30
2009-03-19,27
2009-03-20,23
2009-03-23,38
2009-03-24,33
2009-03-25,35
2009-03-26,42
2009-03-27,36
2009-03-30,28
2009-03-31,31
2009-04-01,35
2009-04-02,42
2009-04-03,45
2009-04-06,42
2009-04-07,36
2009-04-08,39
2009-04-09,50
2009-04-13,51
2009-04-14,45
2009-04-15,49
2009-04-16,54
2009-04-17,56
2009-04-20,41
2009-04-21,48
2009-04-22,45
2009-04-23,48
2009-04-24,54
2009-04-27,51
2009-04-28,50
2009-04-29,57
2009-04-30,57
2009-05-01,59
2009-05-04,73
2009-05-05,71
2009-05-06,79
2009-05-07,73
2009-05-08,84
2009-05-11,74
2009-05-12,73
2009-05-13,62
2009-05-14,66
2009-05-15,61
2009-05-18,74
2009-05-19,73
2009-05-20,71
2009-05-21,64
2009-05-22,63
2009-05-26,74
2009-05-27,66
2009-05-28,72
2009-05-29,79
2009-06-01,91
2009-06-02,93
2009-06-03,85
2009-06-04,91
2009-06-05,90
2009-06-08,89
2009-06-09,91
2009-06-10,89
2009-06-11,93
2009-06-12,93
2009-06-15,81
2009-06-16,75
2009-06-17,74
2009-06-18,78
2009-06-19,80
2009-06-22,66
2009-06-23,67
2009-06-24,70
2009-06-25,79
2009-06-26,79
2009-06-29,83
2009-06-30,79
2009-07-01,81
2009-07-02,67
2009-07-06,69
2009-07-07,60
2009-07-08,60
2009-07-09,61
2009-07-10,60
2009-07-13,70
2009-07-14,72
2009-07-15,86
2009-07-16,90
2009-07-17,90
2009-07-20,96
2009-07-21,98
2009-07-22,98
2009-07-23,111
2009-07-24,113
2009-07-27,115
2009-07-28,113
2009-07-29,111
2009-07-30,118
2009-07-31,118
2009-08-03,128
2009-08-04,130
2009-08-05,128
2009-08-06,124
2009-08-07,133
2009-08-10,131
2009-08-11,123
2009-08-12,130
2009-08-13,135
2009-08-14,129
2009-08-17,113
2009-08-18,120
2009-08-19,124
2009-08-20,131
2009-08-21,144
2009-08-24,143
2009-08-25,145
2009-08-26,145
2009-08-27,147
2009-08-28,146
2009-08-31,140
2009-09-01,125
2009-09-02,123
2009-09-03,128
2009-09-04,137
2009-09-08,143
2009-09-09,149
2009-09-10,156
2009-09-11,155
2009-09-14,160
2009-09-15,162
2009-09-16,173
2009-09-17,171
2009-09-18,173
2009-09-21,171
2009-09-22,176
2009-09-23,168
2009-09-24,161
2009-09-25,156
2009-09-28,169
2009-09-29,168
2009-09-30,165
2009-10-01,146
2009-10-02,143
2009-10-05,154
2009-10-06,164
2009-10-07,166
2009-10-08,171
2009-10-09,175
2009-10-12,179
2009-10-13,177
2009-10-14,190
2009-10-15,193
2009-10-16,187
2009-10-19,194
2009-10-20,189
2009-10-21,182
2009-10-22,191
2009-10-23,181
2009-10-26,172
2009-10-27,170
2009-10-28,155
2009-10-29,172
2009-10-30,151
2009-11-02,155
2009-11-03,157
2009-11-04,158
2009-11-05,172
2009-11-06,174
2009-11-09,191
2009-11-10,191
2009-11-11,195
2009-11-12,187
2009-11-13,191
2009-11-16,202
2009-11-17,203
2009-11-18,203
2009-11-19,192
2009-11-20,190
2009-11-23,200
2009-11-24,200
2009-11-25,203
2009-11-27,190
2009-11-30,193
2009-12-01,202
2009-12-02,202
2009-12-03,196
2009-12-04,200
2009-12-07,198
2009-12-08,190
2009-12-09,193
2009-12-10,197
2009-12-11,200
2009-12-14,206
2009-12-15,201
2009-12-16,202
2009-12-17,193
2009-12-18,197
2009-12-21,205
2009-12-22,208
2009-12-23,210
2009-12-24,214
2009-12-28,215
2009-12-29,214
2009-12-30,214
2009-12-31,206
